X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
3674.1012171632347,541.3312928063068,101.3,1,28.042,0.126,8.6,-0.6759999999999999,0.016,0,27.382,0.096,11.3,0.695,0.004,0,188.4986513548683,7.782105309612158
1841.5407415629481,2277.79818095501,110.3,1,28.398000000000003,0.186,5.8,-0.283,0.037,0,26.624,0.051,21.5,0.296,0.0139999999999999,0,188.51217164781917,7.749701396889065
999.3101052830102,86.21490748690633,106.4,1,28.075,0.217,5.0,-0.397,0.022,0,26.016,0.039,28.1,0.406,0.031,0,188.47926208073278,7.749686346550908
538.8310528722062,66.5752453460633,102.1,1,25.652,0.037,29.3,0.243,0.064,0,26.605,0.061,17.9,-0.026,0.015,0,188.47669273226774,7.743813038782212
149.98993538371994,704.2916579420707,97.8,1,26.801,0.05,21.6,0.503,0.002,0,28.065,0.174,6.2,-0.763,0.073,0,188.48308541798588,7.735597785658636
1320.7014741128128,1496.5879503410376,99.7,1,26.836,0.051,21.5,0.7090000000000001,0.009,0,27.91,0.145,7.5,-0.667,0.034,0,188.49933271803602,7.746835620916478
1061.8185436502995,1415.7127033640993,102.5,1,26.978,0.055,19.6,0.496,0.002,0,27.748,0.126,8.6,-0.5429999999999999,0.032,0,188.49697421242794,7.743881213291645
2074.689079032488,2182.8883657612464,98.8,1,23.699,0.012,88.1,0.1939999999999999,0.2189999999999999,0,27.19,0.104,10.4,0.003,0.011,0,188.51210067497703,7.7531968851213415
1701.0192931837273,427.3342447225349,86.6,1,29.349,0.386,2.8,-0.659,0.0289999999999999,0,27.462,0.094,11.5,0.4479999999999999,0.021,0,188.48725002710165,7.757087981698355
2561.381573123307,4211.785694836894,83.1,1,28.795,0.3,3.6,-0.89,0.17,0,26.431,0.065,16.8,0.755,0.008,0,188.54109554374168,7.749409232964288
1048.0048601203673,585.2034556764152,246.6,1,24.021,0.008,139.2,-0.032,0.035,0,23.413,0.005,203.4,0.0,0.047,0,188.48603659520717,7.74783485066463
2386.015899854003,2953.4444508326524,86.1,1,29.013,0.312,3.5,-0.3939999999999999,0.034,0,27.242,0.0819999999999999,13.2,0.228,0.072,0,188.5237480597061,7.753398672559949
241.38730435957595,3032.2846111989356,89.3,1,26.708,0.05,21.9,0.051,0.208,0,28.129,0.195,5.6,0.073,0.144,0,188.51400778559156,7.725197918463786
4123.970663280517,3074.0941324107025,91.4,1,26.569000000000003,0.044,24.8,0.2289999999999999,0.0069999999999999,0,27.875,0.151,7.2,-0.39,0.012,0,188.53405731217376,7.775333178638113
1221.0423990810366,1470.3490661742583,89.1,1,26.871,0.053,20.6,0.5760000000000001,0.002,0,28.272,0.1969999999999999,5.5,-0.654,0.047,0,188.49848884107126,7.7456739414752
1904.7830714738348,2481.400206411903,83.2,1,28.914,0.316,3.4,-0.203,0.211,0,27.311,0.091,12.0,0.276,0.01,0,188.5151536525447,7.7495081371852
2549.6625483162225,905.8875345850274,94.2,1,26.733,0.048,22.8,0.358,0.004,0,28.163,0.18,6.0,-0.359,0.053,0,188.4977747820321,7.765710814667034
4008.441153247497,499.18653468047034,95.2,1,26.954,0.054,20.2,0.3279999999999999,0.002,0,27.817,0.133,8.2,-0.52,0.023,0,188.4997790780992,7.786650340154257
2065.0388424113307,1197.2518563296355,236.7,1,24.306,0.009,119.0,-0.034,0.016,0,23.413,0.005,204.4,-0.005,0.023,0,188.49915379331682,7.7579768755033855
3877.8293289985777,696.3442265593468,90.2,1,27.883000000000003,0.1159999999999999,9.3,-0.1009999999999999,0.011,0,27.604,0.115,9.4,0.138,0.025,0,188.5017033214588,7.7839755864750835
1977.748601865741,2826.021928934941,103.3,1,26.407,0.038,28.5,0.176,0.023,0,27.451,0.099,11.0,-0.245,0.051,0,188.52002987899232,7.748739075784091
3011.007925807079,1570.3831693565596,91.3,1,26.883000000000003,0.052,21.0,0.374,0.005,0,28.09,0.17,6.4,-0.424,0.03,0,188.50878803699655,7.768386059369066
2827.192959464971,3122.2318350028945,86.4,1,26.81,0.05,21.7,0.423,0.015,0,28.222,0.1939999999999999,5.6,-0.162,0.064,0,188.52817294565756,7.758279074011664
1990.2261885179964,2333.894044220592,82.1,1,29.066,0.362,3.0,0.1119999999999999,0.045,0,27.097,0.078,13.8,0.138,0.004,0,188.51365252976757,7.751350160679756
1483.924818790011,2328.0011306265037,74.9,1,29.234,0.397,2.7,-0.083,0.055,0,27.341,0.094,11.5,0.076,0.201,0,188.51103243343627,7.7448144833211146
1282.263966160106,305.12067780039325,76.6,1,29.633000000000003,0.501,2.2,-0.293,0.063,0,27.526,0.106,10.2,0.467,0.042,0,188.48354771675392,7.75226615177146
489.8498635332548,2513.4070474389655,205.8,1,24.363000000000003,0.01,103.6,-0.119,0.24,0,23.518,0.006,176.9,-0.1369999999999999,0.244,0,188.50846591102746,7.731001970863749
514.077838357548,390.73729359964096,81.4,1,26.959,0.055,19.8,0.283,0.004,0,28.382,0.217,5.0,-0.455,0.11,0,188.48081051309362,7.741879104118116
2830.9785378307442,3278.4491540038293,70.1,1,29.494,0.493,2.2,-0.265,0.019,0,27.785,0.1369999999999999,7.9,0.332,0.059,0,188.53023624838644,7.757550615228093
1696.26599255438,1941.8432273525666,204.3,1,24.379,0.01,106.8,-0.12,0.237,0,23.541,0.006,173.9,-0.106,0.262,0,188.50704563580675,7.749489628658803
1801.326203058291,2762.696365570083,91.0,1,26.532,0.042,25.7,0.09,0.004,0,27.769,0.14,7.8,-0.106,0.031,0,188.51831505552636,7.746766664346014
1565.9343434735406,3693.9241444532377,72.4,1,29.625,0.542,2.0,-0.138,0.034,0,27.534,0.11,9.9,0.226,0.065,0,188.52931852500282,7.73907959728252
3973.142399299535,2308.441698240731,90.3,1,26.681,0.048,22.8,0.12,0.001,0,27.922,0.156,6.9,-0.088,0.156,0,188.52327972521468,7.777188366302867
3172.2371118664705,3329.321017801993,86.2,1,26.674,0.045,24.0,0.174,0.001,0,28.249,0.193,5.6,-0.418,0.01,0,188.53261624213482,7.7617222914480015
2074.8128576801946,2316.7788414740044,74.3,1,29.588,0.541,2.0,-0.418,0.158,0,27.205,0.083,13.1,0.243,0.034,0,188.5138534152451,7.7525321402705965
3523.0963670576784,293.84328060221276,76.9,1,27.008000000000003,0.0579999999999999,18.7,0.165,0.191,0,28.266,0.2019999999999999,5.4,-0.411,0.005,0,188.49465397141128,7.781378844505387
340.33393565588557,2063.3286231393217,49.7,1,28.532,0.264,4.1,-0.206,0.032,0,25.979,0.046,23.4,0.387,0.023,0,188.50182544884285,7.731303101050348
1954.5117768224845,4087.687285482516,209.3,1,24.609,0.011,95.6,-0.01,0.048,0,23.531,0.006,185.6,-0.004,0.054,0,188.5364230524257,7.7421581001044215
1562.1901390494468,1027.7129041023882,74.1,1,29.149,0.33,3.3,-0.2339999999999999,0.052,0,27.642,0.1119999999999999,9.7,0.267,0.009,0,188.4944096863258,7.7523002303133905
1604.2669732197503,2605.6839048595343,71.2,1,29.599,0.552,2.0,-0.927,0.061,0,27.571,0.115,9.5,0.711,0.015,0,188.51527061509304,7.7449929294697855
2469.7229763301257,221.62515824586453,75.9,1,28.889,0.264,4.1,-0.222,0.031,0,27.535,0.1009999999999999,10.8,0.216,0.01,0,188.48841844397023,7.768079292203206
3978.865940256457,3029.7766486998185,78.9,1,29.542,0.529,2.1,-0.385,0.144,0,27.131,0.077,14.1,0.259,0.012,0,188.53274839335555,7.773672288757176
2403.861045937194,4094.658492525115,85.4,1,26.509,0.0409999999999999,26.6,0.134,0.002,0,28.159,0.1939999999999999,5.6,-0.035,0.05,0,188.53877153838957,7.747949797258441
437.5200215954383,698.530319986191,196.8,1,26.365,0.035,31.3,-0.069,0.034,0,23.48,0.006,193.9,-0.002,0.046,0,188.48445390160555,7.73935483551607
301.82821740864574,2053.77896845483,72.4,1,26.142,0.039,27.5,0.43,0.003,0,27.706,0.1989999999999999,5.5,-0.635,0.062,0,188.50150710450902,7.730851331928148
532.0192067284161,2174.787581546459,89.5,1,26.431,0.039,27.8,0.247,0.001,0,27.7,0.125,8.7,-0.319,0.025,0,188.50424664498613,7.733233948788915
378.57855169761183,23.71713671886167,78.4,1,28.534,0.3289999999999999,3.3,-0.405,0.158,0,26.31,0.049,22.2,0.319,0.017,0,188.47532717227352,7.74194829074661
3924.880396417695,3195.4810124698483,74.5,1,29.072,0.3379999999999999,3.2,-0.006,0.047,0,27.211,0.083,13.1,0.13,0.008,0,188.53464569474903,7.772147506660282
1343.5323626489744,3379.523949018471,83.2,1,26.639,0.045,24.0,0.3929999999999999,0.002,0,27.953000000000003,0.151,7.2,-0.21,0.022,0,188.52408728837594,7.7377606852392615
3054.584657004598,625.9620966857634,77.0,1,29.715,0.5529999999999999,2.0,-0.472,0.027,0,28.025,0.158,6.9,0.3429999999999999,0.001,0,188.4966473695607,7.773651030199645
