RA,DEC,X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2
170.0028845133979,13.000750279121906,2787.3339666456186,1891.8271998744349,14.5,1,26.988,0.106,10.2,-0.08,0.005,0,26.516,0.109,10.0,-0.103,0.022,0
169.97403456755617,13.003366681554834,1295.2834793285197,608.569838458283,11.1,1,27.055,0.151,7.2,-0.181,0.169,2,26.668,0.156,7.0,-0.003,0.065,2
169.98325246386003,12.995750776395381,1469.6981874878804,1424.475215133118,11.8,1,27.353,0.175,6.2,-0.204,0.271,2,26.45,0.114,9.5,-0.202,0.375,0
169.97295236013954,12.982579555729094,276.3373518993199,1824.8554755368202,10.7,1,27.592,0.216,5.0,-0.189,0.518,2,26.503,0.126,8.6,-0.131,0.797,2
170.00686790546436,13.004786728282436,3184.3201700224886,1805.620676427554,11.9,1,27.59,0.215,5.0,-0.097,0.01,0,26.377,0.103,10.5,-0.037,0.172,0
170.00932085405043,13.00698311293483,3414.9104075268656,1770.3617214964827,12.0,1,27.566,0.193,5.6,0.003,0.302,0,26.505,0.111,9.8,-0.082,0.26,0
169.97775462180263,12.99404396964342,1082.0914436618214,1312.6747091393167,12.8,1,27.778,0.215,5.1,0.169,0.026,0,26.334,0.095,11.4,0.117,0.003,0
169.97675851289816,13.01429433238874,1934.7072724469701,69.54175656746929,13.4,1,26.889,0.123,8.8,-0.239,0.804,0,26.181,0.109,9.9,-0.019,1.238,2
170.01587336593323,13.011403420755345,3964.909143726274,1763.7291194296774,11.7,1,27.605,0.199,5.4,-0.298,0.08,0,26.374,0.107,10.1,-0.036,0.255,0
170.01144903071537,13.01643673065455,3938.551479482758,1292.440260393728,11.3,1,27.429,0.172,6.3,-0.048,0.111,0,26.655,0.142,7.7,-0.145,1.137,0
169.9868243609914,13.013249969759112,2447.629626531763,521.8291774197257,14.2,1,26.826,0.102,10.6,-0.16,0.079,0,26.489,0.117,9.3,0.089,0.485,0
169.9824970501483,12.993118561707522,1307.6068358228454,1554.1175843309425,13.1,1,27.355,0.159,6.8,-0.294,0.678,0,26.324,0.099,11.0,-0.258,0.698,0
169.99367830066166,13.00745756547753,2572.9702059657907,1130.8484315134904,13.3,1,27.75,0.219,5.0,0.115,0.013,0,26.227,0.089,12.2,-0.173,0.01,0
170.00618564237308,13.010608729453066,3399.770731963463,1431.7440750732171,12.1,1,27.744,0.216,5.0,-0.109,0.048,0,26.379,0.103,10.6,0.005,0.113,0
169.99221098033115,12.996801229853347,2018.7632472313871,1711.5832997142684,11.2,1,27.694,0.219,5.0,-0.025,0.072,2,26.633,0.125,8.7,-0.102,0.195,0
170.00750960719995,13.021339639549984,3932.7365621664053,850.9293294649004,12.9,1,27.561,0.197,5.5,-0.029,0.031,0,26.288,0.099,10.9,0.049,0.066,0
169.98370808710538,13.019477849916228,2547.0878278535706,36.320558552407725,12.6,1,27.609,0.212,5.1,0.056,0.229,0,26.281,0.097,11.2,-0.039,0.213,0
169.99975217785905,13.030069050353994,3880.838770066472,42.78276571284514,11.6,1,27.542,0.213,5.1,0.141,0.039,0,26.365,0.109,9.9,-0.123,0.064,0
169.98632640771456,13.010485911588372,2298.7397437525406,665.2905648521962,10.5,1,27.603,0.216,5.0,0.01,0.362,0,26.572,0.13,8.4,0.04,0.37,0
169.97758474312087,13.007894199093919,1697.2174893786873,478.3161845365216,11.4,1,27.35,0.196,5.5,-0.103,0.057,0,26.513,0.121,9.0,0.172,0.164,0
169.99741556846914,13.016405052018596,3168.7703909003712,747.9103250014408,12.1,1,27.493,0.211,5.1,-0.205,0.054,0,26.379,0.104,10.5,-0.091,0.053,0
169.98251337437532,12.993343105756347,1318.7567029760944,1541.1483756862838,13.4,1,26.951,0.114,9.6,-0.349,0.398,0,26.632,0.127,8.5,-0.194,0.862,0
169.98788502403247,13.005060557010104,2145.7529522077093,1047.5062727075033,11.4,1,27.397,0.189,5.8,-0.393,1.31,0,26.42,0.118,9.2,-0.212,1.207,0
169.9895063106218,13.000260979034447,2022.5659457498339,1397.573930232432,12.1,1,27.697,0.208,5.2,-0.018,0.028,0,26.434,0.105,10.3,-0.008,0.143,0
169.98209311166679,13.014629037897429,2245.9241957404492,257.08770298255735,10.4,1,27.064,0.171,6.4,-0.059,0.04,2,26.57,0.149,7.3,-0.087,0.315,2
169.995724212024,13.009682366665151,2783.538437518895,1078.6107038337177,11.4,1,27.106,0.145,7.5,-0.279,1.0,0,26.54,0.138,7.9,-0.226,1.452,0
170.00402771231143,13.01669104351977,3543.683625600641,988.2124499211938,12.3,1,27.156,0.147,7.4,-0.209,0.717,0,26.433,0.116,9.4,-0.248,0.955,0
169.99826779031574,13.026900198015788,3665.414390929715,168.74567151832431,11.3,1,27.648,0.216,5.0,0.122,0.026,0,26.347,0.109,9.9,0.087,0.057,0
170.00119378732253,13.007169450628886,2975.5488129027967,1441.2657923211316,12.2,1,27.412,0.17,6.4,-0.166,0.577,0,26.478,0.115,9.4,-0.085,0.582,0
169.9903462768688,13.01692000361354,2802.1540064369965,443.2223887247941,13.2,1,27.187,0.141,7.7,-0.155,0.124,0,26.397,0.107,10.2,-0.004,0.282,0
169.9859286939959,12.999654301362597,1795.6281743187847,1294.2019823565065,13.0,1,27.278,0.149,7.3,0.024,0.144,0,26.405,0.103,10.5,-0.055,0.131,0
169.96148005367252,12.99866730548268,368.68279127840054,399.51870585085084,13.2,1,27.055,0.13,8.3,-0.337,0.248,0,26.523,0.116,9.3,-0.255,0.328,0
170.01102109388086,13.011517333180098,3704.164371385007,1566.8535077851293,12.2,1,27.671,0.205,5.3,-0.309,0.088,2,26.343,0.101,10.8,0.008,0.182,0
170.00569446675587,13.025166251035014,3996.483559335651,557.1282997954329,12.0,1,27.576,0.202,5.4,-0.199,0.039,0,26.345,0.105,10.4,-0.043,0.059,0
169.99286942931772,13.008440686751435,2571.375112018689,1040.9743510938888,12.3,1,27.649,0.199,5.4,-0.592,0.898,0,26.428,0.106,10.2,0.033,0.863,0
169.9943932034443,13.009505018070106,2702.271832244393,1037.2638720288928,12.5,1,27.656,0.206,5.3,-0.09,0.015,0,26.338,0.097,11.2,-0.075,0.048,0
170.00363485853242,13.029042626232544,4048.609327862456,252.31805836866295,11.7,1,27.488,0.198,5.5,-0.003,0.022,0,26.39,0.11,9.9,-0.198,0.049,0
169.98251854276,13.00344392935507,1774.5570132964895,934.5657510336476,14.5,1,27.583,0.197,5.5,-0.145,0.014,0,26.129,0.082,13.2,-0.114,0.05,0
169.97359332747482,12.98559870312047,454.93784551011953,1664.145058399343,12.8,1,27.183,0.141,7.7,-0.039,0.565,2,26.435,0.109,9.9,-0.148,0.86,0
169.95897188774245,12.996681171527097,132.8314883706544,420.65861841506324,12.6,1,27.348,0.167,6.5,0.002,0.141,0,26.389,0.106,10.3,-0.027,0.127,0
169.99887822843377,13.0256860493997,3647.0186599455415,262.7995874740254,13.0,1,27.185,0.143,7.6,-0.115,0.143,0,26.347,0.104,10.4,-0.086,0.245,0
170.0112624479811,13.014776542464833,3857.3222388871454,1383.1847411034328,12.3,1,27.489,0.18,6.0,-0.044,0.221,0,26.353,0.104,10.5,0.056,0.319,0
170.01091058428892,13.006077168749355,3462.9694468028833,1886.9037913626944,11.4,1,27.615,0.21,5.2,0.047,0.114,2,26.37,0.107,10.1,0.109,0.161,2
170.00852420618364,13.01037014497427,3517.812863854061,1537.3264791292463,11.0,1,27.672,0.218,5.0,-0.094,0.195,0,26.416,0.123,8.8,0.051,0.209,0
170.0076162010872,13.008932787100369,3405.779721335509,1587.3138104888856,11.0,1,27.132,0.141,7.7,-0.016,0.103,2,26.785,0.173,6.3,0.007,0.766,0
170.01611573092467,13.008090675741128,3835.753854551274,1970.8662100710283,11.4,1,27.579,0.192,5.7,0.004,0.222,0,26.463,0.114,9.5,-0.149,0.521,0
170.00408516323327,13.000929159581972,2861.629923799575,1928.1643996557505,13.1,1,26.986,0.112,9.7,-0.173,0.17,0,26.736,0.14,7.7,-0.029,0.473,0
169.99489613409852,13.014958406616431,2967.6090265239814,735.0122845149995,13.5,1,26.917,0.11,9.8,-0.099,0.009,0,26.563,0.121,8.9,0.055,0.009,0
169.99903830824988,13.024226350414354,3593.5109014090845,353.8138973002372,10.8,1,27.472,0.187,5.8,0.078,0.012,0,26.635,0.142,7.6,-0.065,0.036,2
170.01466004604657,13.01429899466841,4022.569963890091,1544.2932325920788,12.2,1,27.495,0.183,5.9,-0.076,0.145,0,26.391,0.105,10.3,-0.213,0.24,0
169.99725778559514,13.02087981435872,3352.835187653196,479.80694061577566,11.7,1,27.579,0.212,5.1,0.106,0.322,2,26.392,0.108,10.1,0.035,0.233,0
169.98554134959176,12.99598298223042,1608.7397535699347,1499.9694819984431,12.3,1,27.635,0.197,5.5,0.011,0.68,0,26.42,0.105,10.4,-0.024,0.3,0
170.00285402274056,13.003086554343737,2888.4114245498545,1750.2559522556444,12.8,1,27.253,0.138,7.9,-0.245,0.17,0,26.564,0.114,9.5,-0.167,0.362,0
169.9912392882893,13.015273399641716,2779.8301392776784,574.4438819716862,11.1,1,27.372,0.207,5.2,-0.124,0.121,0,26.488,0.117,9.3,-0.001,0.059,0
169.98529137575204,13.00616895766642,2050.548607262404,880.5377796848705,13.1,1,27.261,0.149,7.3,-0.065,0.17,0,26.431,0.107,10.2,-0.209,0.199,0
169.99257580274775,12.996596058777417,2029.9353254852247,1738.2614834479398,12.2,1,27.695,0.21,5.2,0.038,0.008,0,26.397,0.099,10.9,-0.025,0.02,0
169.9899609136934,13.013699612328557,2640.7151639728268,617.2618344455426,12.7,1,27.178,0.145,7.5,-0.059,0.099,0,26.431,0.109,10.0,0.014,0.116,0
170.0082641263195,13.005098177866461,3274.806970055853,1841.707803214858,11.8,1,27.591,0.216,5.0,0.02,0.013,0,26.441,0.104,10.4,-0.111,0.032,0
169.97573858683143,12.988174286797866,697.3765686618069,1590.468564630397,12.3,1,27.547,0.179,6.1,0.009,0.002,0,26.508,0.107,10.2,-0.023,0.006,0
169.99528370388188,12.993400190873,2037.712448875374,2038.0817221408774,13.2,1,27.224,0.135,8.0,-0.152,0.117,0,26.487,0.108,10.0,-0.08,0.303,0
169.99762928362182,13.003731616284481,2627.7840828708227,1507.1733788660383,11.8,1,27.134,0.137,7.9,-0.141,0.734,0,26.66,0.135,8.1,-0.049,1.024,0
170.01372571815378,13.012602570821256,3898.8369836366614,1608.299706583251,11.6,1,27.559,0.2,5.4,-0.057,0.147,0,26.431,0.111,9.8,-0.063,0.186,0
169.99769074487833,13.027449748058089,3657.3209434182295,114.5792786010764,11.4,1,27.565,0.203,5.3,-0.044,0.002,0,26.631,0.152,7.2,-0.15,0.003,0
169.9966706799549,13.023534267099588,3434.499618426129,302.3581598032236,11.7,1,27.103,0.16,6.8,-0.012,0.146,0,26.491,0.117,9.3,-0.102,0.149,0
169.9907309988056,13.013939406467312,2693.698849590339,633.0805014059723,12.4,1,27.53,0.19,5.7,-0.106,0.271,0,26.373,0.102,10.6,-0.078,0.086,0
170.01478588869767,13.006653564905696,3700.7885927664847,2004.6047367498898,10.9,1,27.648,0.218,5.0,0.048,0.149,2,26.527,0.118,9.2,-0.054,0.193,0
170.00334211606148,13.027009958478954,3946.6098659536156,358.8116180429337,10.4,1,27.5,0.219,5.0,-0.043,0.021,0,26.875,0.167,6.5,-0.064,0.218,0
170.00202054330015,13.010504759439916,3166.3496600960684,1275.3156523891182,12.0,1,27.033,0.129,8.4,-0.077,0.195,2,26.572,0.131,8.3,0.015,0.33,2
170.00776611460333,13.018183879961699,3812.091049479562,1045.9771681735344,12.1,1,27.588,0.197,5.5,-0.111,0.055,0,26.38,0.104,10.4,-0.175,0.291,0
169.9922670056448,13.017630844798424,2938.7430695023745,476.13946932149634,11.7,1,27.209,0.152,7.1,-0.305,0.504,0,26.761,0.175,6.2,-0.171,0.692,0
169.99946895831033,13.029512230907983,3841.827888896615,64.0115850542051,11.4,1,27.43,0.185,5.9,-0.002,0.12,0,26.467,0.117,9.3,-0.15,0.271,0
169.99607118086715,13.008563170771406,2753.751313929933,1158.4956145733154,11.8,1,27.261,0.158,6.9,-0.099,0.106,0,26.508,0.118,9.2,-0.092,0.232,0
169.9625293538376,12.993621679168568,195.10278641373728,743.6370330251287,13.2,1,27.169,0.138,7.9,-0.093,0.235,0,26.434,0.106,10.2,-0.127,0.184,0
170.01104027843388,13.009256396940629,3607.7368067436596,1702.095145998065,11.4,1,27.661,0.209,5.2,-0.211,0.077,0,26.432,0.109,9.9,-0.119,0.12,0
169.9947165009031,13.004144392969305,2484.5987861475523,1368.683277952484,12.1,1,27.498,0.174,6.3,-0.1,0.012,0,26.43,0.107,10.2,-0.024,0.048,0
169.9614823902201,12.998591113388624,365.30287158586555,404.16841872331645,12.7,1,27.038,0.126,8.6,-0.196,0.454,0,26.64,0.131,8.3,-0.2,0.634,0
169.98865448923735,12.989508779770144,1489.842171631498,2015.0462636357727,11.3,1,27.502,0.177,6.1,-0.229,0.54,0,26.519,0.133,8.1,-0.173,0.68,0
169.97965910976288,13.004764839134062,1673.6510819147522,744.5488053401959,11.3,1,26.959,0.13,8.4,-0.092,0.993,0,26.788,0.166,6.5,-0.455,1.643,0
170.00529097688528,13.017335952180522,3640.4993755245937,999.4511759568007,11.3,1,27.474,0.178,6.1,-0.248,0.337,0,26.64,0.132,8.3,-0.057,0.481,0
169.983903815556,13.007270836662343,2022.1304485273743,761.1457887509199,12.2,1,27.133,0.143,7.6,-0.198,0.767,0,26.487,0.123,8.9,-0.196,1.024,0
169.97225534116072,13.005564560776051,1294.0622775718173,408.7629859465957,10.9,1,27.543,0.189,5.8,-0.074,0.004,0,26.842,0.182,6.0,0.124,0.013,0
169.99202543894432,12.992384963503667,1809.7066959716497,1971.937331811489,12.0,1,27.714,0.205,5.3,-0.383,0.74,0,26.406,0.104,10.4,-0.169,0.678,0
169.99519396742835,13.023312703977096,3344.19236974613,258.0515725951538,11.5,1,27.596,0.202,5.4,-0.095,0.03,2,26.531,0.12,9.1,-0.038,0.028,0
170.01496232197687,13.006962876783888,3723.83916661612,1993.015371615483,13.7,1,27.59,0.201,5.4,0.181,0.013,0,26.204,0.088,12.3,-0.323,0.063,0
169.98353390840904,13.015850304442633,2379.2603812481525,241.467993678617,12.3,1,27.569,0.199,5.5,-0.15,0.014,0,26.375,0.102,10.7,-0.042,0.032,0
169.97680377395747,13.014300444739053,1937.4974981348175,70.94164908680233,12.3,1,27.345,0.168,6.5,-0.275,0.699,0,26.29,0.107,10.1,-0.048,1.119,0
169.988898785795,12.999005646334124,1932.554059994714,1449.2010321002251,12.0,1,27.583,0.192,5.7,0.054,0.399,0,26.468,0.108,10.1,-0.155,0.395,0
169.96832415169817,12.988998535133648,312.1372167122525,1250.2230697517411,12.4,1,27.12,0.131,8.3,-0.017,0.138,2,26.698,0.132,8.2,0.117,0.085,0
169.98404278927262,13.002092036947767,1799.336133186375,1074.656400776839,11.4,1,27.706,0.205,5.3,-0.042,0.128,0,26.595,0.137,7.9,-0.098,0.025,0
170.00129203143055,13.02580442789739,3783.7307214186612,349.39313723884464,11.8,1,27.52,0.207,5.2,-0.09,0.095,0,26.393,0.108,10.1,-0.01,0.184,0
170.00982138179108,13.009574527846434,3554.6102782858934,1635.4098251853857,12.8,1,27.199,0.135,8.0,-0.342,0.012,2,26.493,0.11,9.8,-0.204,0.043,0
169.9839995298363,12.98897054207752,1202.7086335372062,1865.367693748221,10.9,1,27.117,0.145,7.5,-0.199,0.125,2,26.75,0.146,7.4,-0.195,0.601,0
170.00432879155326,13.011827312640307,3350.530057848344,1286.9938669055082,11.6,1,27.712,0.211,5.2,0.054,0.056,0,26.429,0.109,9.9,-0.001,0.085,2
170.0132784546134,13.016860943093373,4056.5403101069614,1338.8465565925978,10.4,1,27.457,0.199,5.5,-0.174,0.031,2,26.497,0.13,8.4,0.066,0.042,2
169.99668665588453,13.005326971937048,2645.817672828036,1375.0519685043255,11.7,1,27.685,0.212,5.1,-0.022,0.198,0,26.46,0.108,10.1,-0.064,0.091,0
169.9925540902198,13.012863114252237,2747.399172810261,767.3013774228738,11.9,1,27.684,0.216,5.0,-0.218,0.031,0,26.384,0.102,10.6,-0.068,0.058,0
169.9883761717297,12.997178489391802,1821.4031685161617,1538.7357576638087,12.8,1,27.502,0.167,6.5,-0.058,0.015,0,26.456,0.101,10.7,-0.4,0.038,0
169.9923152519344,13.021169281256467,3094.239882525443,271.33207994767133,11.5,1,27.286,0.185,5.9,0.151,0.313,0,26.48,0.115,9.4,-0.085,0.304,0
169.97953509424454,13.004909384269835,1673.1703084977244,731.1296905340015,11.1,1,27.309,0.184,5.9,-0.009,0.277,0,26.535,0.12,9.0,-0.133,0.341,0
169.96752715043232,12.997302709277175,651.1354441647085,717.1662547426826,12.0,1,27.284,0.159,6.8,-0.115,0.944,0,26.443,0.118,9.2,-0.194,0.781,0
169.99144359809546,13.014193127281581,2744.0822276062986,645.8493833067873,11.8,1,27.601,0.2,5.4,-0.031,0.066,0,26.379,0.107,10.2,-0.015,0.022,0
169.99226500896708,13.007613589846938,2501.582841015828,1066.493058342191,11.6,1,26.964,0.121,8.9,0.036,0.607,0,26.782,0.167,6.5,0.345,1.653,0
170.00421321043444,13.016320924034542,3537.9349377209464,1017.2105745516134,10.7,1,27.289,0.171,6.4,-0.091,0.256,0,26.636,0.143,7.6,-0.025,0.492,0
169.97625629686186,13.004087869561538,1452.604238667572,652.2360975863762,11.0,1,27.528,0.199,5.4,0.008,0.046,0,26.488,0.118,9.2,-0.02,0.077,2
170.00101329519538,13.019289218271677,3490.2157647086265,718.5404808626398,11.8,1,27.326,0.16,6.8,-0.093,0.58,0,26.616,0.127,8.6,0.017,0.088,0
170.0051753100157,13.022445207295233,3852.523659884933,695.6099874949764,11.4,1,27.544,0.201,5.4,-0.116,0.206,0,26.387,0.11,9.9,-0.012,0.178,0
169.9580217337021,12.99783762871822,131.84550478701505,314.2456223492312,12.7,1,26.877,0.113,9.6,0.05,0.099,0,26.697,0.139,7.8,-0.087,0.146,0
169.99309865920512,13.02632411327905,3358.4388597545126,2.1483239419448745,11.6,1,27.444,0.183,5.9,0.228,0.0,1,26.572,0.126,8.6,0.075,0.001,3
169.99819097195913,13.016454658352275,3213.494274800585,775.1282878901816,12.1,1,27.415,0.171,6.3,-0.059,0.166,0,26.447,0.11,9.9,0.028,0.098,0
169.99972989760914,13.025521867326313,3686.5031187779937,305.306573789485,10.9,1,27.597,0.216,5.0,-0.234,0.29,0,26.42,0.114,9.5,-0.037,0.221,0
169.9914303529436,13.021936606505971,3078.7146583641065,192.34736031713592,12.2,1,27.352,0.175,6.2,-0.144,0.058,0,26.391,0.104,10.4,-0.212,0.111,0
169.99707723234133,13.001772891461076,2510.753225231369,1602.897729836941,9.7,1,27.588,0.207,5.2,0.034,0.04,2,26.803,0.214,5.1,-0.133,0.123,2
170.01533917269515,13.009603068644795,3858.3183135377712,1850.0340322186287,11.6,1,27.307,0.158,6.9,-0.09,0.756,0,26.504,0.122,8.9,-0.215,0.802,0
169.99523101914923,13.000263252264805,2341.3652862665413,1621.2874561197877,13.0,1,27.167,0.126,8.6,-0.279,0.029,0,26.622,0.117,9.3,-0.22,0.11,0
169.9916866885452,12.99665079705853,1982.7507032858832,1700.1342516250263,11.0,1,27.381,0.165,6.6,-0.213,0.636,0,26.681,0.132,8.2,-0.141,0.558,0
170.00423125640168,13.012049617591126,3354.7893374109967,1270.0249593745743,11.6,1,27.244,0.166,6.5,-0.095,0.024,0,26.686,0.132,8.2,-0.139,0.049,0
169.9981885817621,13.009652945066431,2918.2210152762973,1176.3935289221192,11.6,1,27.682,0.208,5.2,-0.032,0.013,0,26.497,0.111,9.8,-0.056,0.016,0
169.97030896702913,13.007366802191704,1265.4705966254453,226.34514100672473,11.9,1,27.437,0.183,5.9,-0.009,0.097,0,26.444,0.109,9.9,-0.247,0.118,0
169.9954652566719,13.006110712971292,2612.680657768341,1280.6583595638258,12.3,1,27.497,0.184,5.9,-0.132,0.955,0,26.348,0.105,10.4,-0.179,0.888,0
170.01561460236428,13.011021043339964,3934.3382287535273,1776.3384590266746,10.8,1,27.696,0.215,5.1,-0.049,0.196,0,26.513,0.118,9.2,-0.207,0.304,0
169.99344421203168,13.016114085636598,2937.810522193427,610.7306227863618,12.1,1,27.503,0.184,5.9,-0.162,0.007,0,26.407,0.105,10.4,-0.103,0.013,0
169.98715329172296,13.014828774690908,2534.859785525857,441.86395463817644,11.6,1,27.585,0.2,5.4,-0.063,0.04,0,26.457,0.11,9.9,-0.032,0.07,0
170.00213177766642,13.01359492418235,3306.3271193648166,1096.8366172037142,11.8,1,27.767,0.216,5.0,-0.026,0.091,0,26.419,0.105,10.3,-0.097,0.154,0
170.00902182558423,13.01340732186296,3675.972277402606,1376.6461729310158,10.8,1,27.678,0.213,5.1,0.038,0.112,0,26.607,0.129,8.4,0.077,0.075,0
170.00710093756425,13.02204222576221,3940.3637899695427,793.953034503769,11.3,1,27.636,0.203,5.3,-0.031,0.039,0,26.442,0.114,9.5,0.116,0.041,0
170.00317395104835,13.024903185627597,3848.0011073962205,474.70454081642873,10.9,1,27.531,0.199,5.5,-0.183,0.052,2,26.589,0.127,8.6,-0.074,0.21,0
170.01504969780603,13.007854764069991,3767.1386745631703,1943.078416637526,10.2,1,27.686,0.208,5.2,-0.155,0.016,0,26.637,0.129,8.4,-0.085,0.058,0
170.00681668280768,13.023681836850693,3994.5807070805563,687.1697578412488,10.2,1,27.297,0.187,5.8,-0.07,0.133,2,26.543,0.139,7.8,0.051,0.152,2
169.98287533160058,13.013243885960009,2228.509498737341,368.7604547769414,11.4,1,27.528,0.192,5.7,0.002,0.083,0,26.485,0.114,9.5,-0.02,0.183,0
169.99938041839553,13.01954712807855,3411.8772438016167,640.046075975437,11.3,1,27.545,0.197,5.5,-0.018,0.044,0,26.413,0.11,9.9,0.02,0.159,0
170.01229761693054,13.008984776185248,3664.9734852686943,1767.5705236802671,10.6,1,27.667,0.218,5.0,-0.185,0.068,0,26.509,0.12,9.0,0.047,0.14,0
169.99783388226612,13.01880342394776,3295.1501464488265,623.537806496317,10.5,1,27.477,0.209,5.2,0.007,0.202,0,26.426,0.124,8.7,0.002,0.121,0
169.99606857454467,13.02364683166849,3406.376465330477,272.4902794872978,9.2,1,26.918,0.194,5.6,-0.312,0.039,2,26.599,0.147,7.4,0.036,0.068,2
169.99536458386694,13.005794455613646,2593.2004579044806,1295.5674866434265,10.0,1,27.619,0.206,5.3,-0.105,1.34,0,26.447,0.142,7.6,-0.17,1.409,0
170.0067511159264,13.005795152002735,3221.8585370548403,1740.6847397164,11.9,1,27.55,0.181,6.0,-0.127,0.013,0,26.476,0.108,10.0,-0.082,0.027,0
169.99324691282172,13.016538533486468,2945.3491063742536,578.1727223848632,12.0,1,27.102,0.13,8.4,-0.055,0.28,0,26.722,0.142,7.6,-0.021,0.39,0
169.97158331547413,12.991440256521402,611.9819128147849,1229.202795810228,11.4,1,27.583,0.196,5.6,0.081,0.273,0,26.568,0.116,9.3,-0.093,0.195,0
169.99193565864908,13.005134419983689,2374.073595315235,1201.084910989539,11.7,1,27.626,0.197,5.5,-0.113,0.088,0,26.463,0.107,10.1,-0.079,0.052,0
169.9841251223084,13.018628265589571,2533.16075379597,102.03631354479113,11.4,1,27.697,0.216,5.0,-0.134,0.017,0,26.443,0.112,9.7,-0.031,0.023,0
170.00282177544497,13.009615525545422,3171.8046328093374,1359.3500955429142,11.3,1,26.949,0.119,9.2,-0.11,0.476,0,27.04,0.185,5.9,-0.149,1.159,0
169.9843200423471,12.98989454776429,1263.1793896114314,1821.5202434239193,11.4,1,27.826,0.218,5.0,-0.093,0.03,0,26.584,0.114,9.6,-0.022,0.093,0
169.99360175815605,13.002069717734273,2330.97514428982,1449.1988313077707,11.0,1,27.406,0.179,6.1,-0.274,1.177,0,26.586,0.127,8.5,-0.174,1.105,0
170.00373287852938,13.019835422208175,3662.368980492922,792.194685830063,11.0,1,27.63,0.207,5.2,-0.158,0.039,0,26.497,0.118,9.2,-0.063,0.064,0
170.01440553207726,13.013879046651814,3990.699108874742,1559.2124274573669,10.7,1,27.531,0.195,5.6,-0.231,0.188,0,26.558,0.124,8.8,-0.082,0.491,0
170.01229643675953,13.006588224490642,3561.2759762175633,1910.7116825239043,10.0,1,27.346,0.178,6.1,-0.03,0.394,2,26.571,0.147,7.4,0.134,0.748,2
169.9868201360303,12.993582857977586,1571.9386873750007,1695.1868463886788,11.6,1,27.392,0.159,6.8,-0.174,0.176,0,26.713,0.128,8.5,0.01,0.105,0
169.99895694943467,13.026534076144769,3687.4282256393176,216.642399875727,10.7,1,27.348,0.192,5.7,-0.189,0.018,0,26.542,0.126,8.6,-0.035,0.616,0
170.0018285813979,13.003971395003608,2870.585287733821,1657.0821785104054,11.5,1,27.523,0.176,6.2,-0.212,0.029,0,26.575,0.117,9.3,-0.363,0.097,0
170.00098916174665,13.026571469862303,3799.8284376066717,293.1367481392676,10.8,1,27.599,0.216,5.0,0.013,0.036,0,26.512,0.12,9.0,-0.094,0.081,0
169.9911390123699,13.014796026589153,2753.530092951689,598.5824397310872,11.3,1,27.615,0.207,5.3,-0.166,0.287,0,26.445,0.111,9.8,-0.054,0.253,0
169.97794802070663,13.009716498033695,1798.5276404898088,384.84177243689896,10.1,1,27.458,0.203,5.3,-0.058,0.623,2,26.632,0.145,7.5,0.14,0.321,0
169.9941625159819,13.008802099726386,2658.741349516666,1069.9319640079857,8.9,1,27.545,0.211,5.1,-0.185,0.341,2,26.834,0.178,6.1,-0.105,0.686,2
169.99036342584355,13.017882651840427,2844.8631632192873,387.54581448685565,11.0,1,27.578,0.206,5.3,-0.164,0.016,0,26.562,0.121,9.0,0.008,0.017,0
170.00513813578584,13.011628920796344,3386.3843708355616,1330.3308186899064,10.2,1,27.122,0.16,6.8,-0.067,0.003,2,26.625,0.149,7.3,-0.149,0.037,0
169.97569796923574,12.992473966550923,893.6422875325349,1327.3247866654767,12.0,1,27.357,0.162,6.7,-0.139,0.503,0,26.534,0.116,9.4,-0.218,0.638,0
169.99005450047997,13.007584562460275,2377.791584810984,982.0792938424985,11.0,1,27.552,0.197,5.5,-0.089,0.026,0,26.56,0.123,8.8,0.082,0.034,0
170.00359208913923,13.024592037872965,3857.5635262891356,509.0222310129573,10.7,1,27.665,0.219,5.0,-0.04,0.024,0,26.463,0.116,9.4,-0.025,0.032,0
170.00307011342923,13.027385596913442,3947.728123192374,326.48373798047453,11.1,1,27.278,0.167,6.5,-0.073,0.017,0,26.554,0.126,8.6,0.067,0.044,0
169.98584659746567,13.016326392488589,2527.9917015439005,303.35310205288965,11.1,1,27.295,0.185,5.9,0.029,0.001,0,26.559,0.12,9.1,-0.029,0.004,0
169.99538893890966,13.00578540282117,2594.15059123155,1297.0573834083734,10.8,1,27.438,0.175,6.2,-0.068,0.955,0,26.583,0.133,8.2,-0.087,1.233,0
169.98225057346997,12.99309391277693,1292.585586657028,1545.968203272729,10.7,1,27.694,0.21,5.2,0.002,0.964,0,26.468,0.119,9.1,-0.01,0.899,2
170.00530640406018,13.0142859821525,3510.272533136683,1179.7400382510436,11.0,1,27.655,0.197,5.5,-0.126,0.063,0,26.552,0.121,9.0,-0.066,0.399,0
169.98225668091885,13.018440845877691,2421.7014259850507,40.5109756133973,11.2,1,27.136,0.147,7.4,-0.2,0.643,0,26.687,0.145,7.5,-0.151,0.756,0
169.96402975323983,12.987847740041431,11.155844615649114,1152.5511560282255,11.1,1,27.359,0.166,6.6,-0.141,0.799,0,26.654,0.133,8.1,-0.386,0.77,0
