X,Y,RA,DEC,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2
3936.17,2696.31,53.44087946225876,-36.217806766893546,15.7,1,29.859,0.2789999999999999,3.9,0.054,0.074,0,27.887,0.08,13.7,0.1119999999999999,0.093,0
4100.38,2049.26,53.44759518220939,-36.22533082057282,16.2,1,29.419,0.183,5.9,-0.095,0.025,0,28.031,0.087,12.5,-0.001,0.031,0
517.21,3482.87,53.468329943794174,-36.17440762374541,16.0,1,29.329,0.182,6.0,0.022,0.021,0,28.025,0.09,12.1,-0.025,0.016,0
1793.74,3288.58,53.45677408181586,-36.18972500166367,16.2,1,29.197,0.151,7.2,-0.005,0.015,0,28.024,0.089,12.2,0.074,0.023,0
1682.49,621.84,53.4931725925615,-36.212341462614006,18.4,1,29.025,0.121,9.0,-0.1369999999999999,0.04,0,27.863000000000003,0.074,14.6,0.099,0.054,0
2735.57,4031.74,53.43655812373883,-36.1931103725253,15.5,1,29.723000000000003,0.242,4.5,-0.1119999999999999,0.121,0,27.969,0.088,12.3,0.055,0.107,0
2644.65,3066.64,53.450287317784564,-36.20075983538008,17.3,1,29.009,0.128,8.5,0.148,0.018,0,27.945,0.081,13.3,0.001,0.017,0
3026.66,2573.1,53.45256848412006,-36.209230340327736,16.3,1,28.595,0.089,12.3,-0.192,0.175,0,28.454,0.129,8.4,0.066,0.2769999999999999,0
1738.24,2935.54,53.462042503954855,-36.192285907677594,17.4,1,28.957,0.124,8.7,0.11,0.0409999999999999,0,27.863000000000003,0.079,13.8,-0.059,0.093,0
2221.25,3136.8,53.454046247370556,-36.195628646665455,17.6,1,28.821,0.114,9.5,0.046,0.016,0,27.888,0.08,13.6,0.088,0.04,0
2293.37,3673.48,53.446173064271505,-36.19160469421046,16.7,1,30.268,0.385,2.8,-0.089,0.0409999999999999,0,27.782,0.071,15.2,0.076,0.038,0
3996.59,4210.87,53.42024228845433,-36.20492483881124,15.4,1,29.196,0.161,6.7,-0.015,0.052,0,28.162,0.106,10.2,0.032,0.045,0
3077.51,4184.19,53.43076509776235,-36.19538663416798,16.7,1,30.226,0.375,2.9,-0.018,0.0409999999999999,0,27.759,0.069,15.8,-0.096,0.027,0
3716.2,1362.52,53.46090448880977,-36.22737383266942,16.4,1,29.03,0.133,8.1,-0.115,0.005,0,28.243,0.106,10.2,0.107,0.005,0
3822.18,3189.71,53.43563509996279,-36.21218856780359,17.6,1,28.877,0.1159999999999999,9.4,-0.0139999999999999,0.009,0,27.901,0.081,13.5,0.136,0.017,0
920.79,2095.36,53.48216118439424,-36.19108577547184,11.9,1,28.637,0.127,8.5,0.259,0.063,0,28.518,0.188,5.8,-0.22,0.131,0
375.7,3292.77,53.47240063390303,-36.17459848241582,17.5,1,28.975,0.123,8.8,0.068,0.0409999999999999,0,27.846,0.077,14.1,-0.0,0.09,0
1125.18,2903.91,53.46923974642914,-36.18604470858896,14.4,1,28.786,0.118,9.2,-0.138,0.247,0,28.745,0.177,6.1,-0.063,0.256,0
3804.95,3708.9,53.42898064317818,-36.20736913478013,17.5,1,28.606,0.089,12.2,-0.133,0.03,0,28.13,0.0969999999999999,11.2,-0.074,0.148,0
1161.28,3306.87,53.4635279397719,-36.18283209565502,16.1,1,29.637,0.2319999999999999,4.7,0.077,0.106,0,27.771,0.074,14.7,0.053,0.118,0
861.49,3710.14,53.461527067444614,-36.17604244879619,16.8,1,29.723000000000003,0.246,4.4,0.059,0.045,0,27.769,0.072,15.2,-0.017,0.018,0
921.07,3577.74,53.46261352443342,-36.17785825795271,17.1,1,28.7,0.098,11.1,-0.105,0.0139999999999999,0,28.205,0.105,10.3,-0.141,0.025,0
1146.65,3080.37,53.466675825216605,-36.18469815215191,16.0,1,29.043000000000003,0.135,8.1,0.064,0.0289999999999999,0,28.08,0.098,11.1,0.02,0.062,0
3214.36,3552.39,53.43757961821832,-36.2024840201951,16.6,1,29.367,0.176,6.2,0.05,0.062,0,27.917,0.081,13.4,-0.042,0.023,0
1213.55,3889.63,53.455267676456145,-36.17818620356093,17.1,1,29.019,0.128,8.5,0.0579999999999999,0.042,0,27.868,0.08,13.6,0.166,0.067,0
576.56,3658.99,53.46535204718148,-36.17346716084494,16.3,1,29.358,0.177,6.1,0.016,0.054,0,27.847,0.079,13.7,-0.0579999999999999,0.088,0
1867.95,3308.58,53.45568956957028,-36.190336061607304,17.0,1,29.394,0.178,6.1,0.054,0.173,0,27.848000000000003,0.076,14.4,0.02,0.115,0
457.72,3609.24,53.46732189448268,-36.172646646192504,15.5,1,29.102,0.142,7.7,0.038,0.048,0,28.045,0.098,11.0,0.086,0.1159999999999999,0
1124.94,2401.41,53.47586798627875,-36.190527044789846,17.0,1,28.865,0.115,9.5,-0.092,0.006,0,28.013,0.089,12.2,-0.03,0.005,0
3690.92,3853.2,53.428340276733664,-36.204867543912044,17.8,1,28.795,0.107,10.1,-0.006,0.1639999999999999,0,27.899,0.08,13.6,-0.153,0.22,0
1100.06,3738.66,53.45851284520163,-36.17832634610622,17.0,1,29.029,0.138,7.9,-0.253,0.012,0,28.011,0.087,12.4,-0.02,0.012,0
3707.53,3582.93,53.431719534416786,-36.20745769716413,17.6,1,28.796,0.106,10.2,0.001,0.035,0,27.993,0.085,12.7,-0.054,0.073,0
935.89,3206.67,53.46734142484903,-36.18132812058441,13.7,1,28.617,0.125,8.7,-0.16,0.055,0,28.237,0.16,6.8,0.0969999999999999,0.168,0
3317.46,1908.07,53.458121058925514,-36.21826119699835,16.5,1,29.332,0.174,6.3,0.21,0.034,0,28.062,0.089,12.2,0.001,0.051,0
449.92,3096.98,53.474161151018414,-36.177135744064934,16.4,1,29.345,0.174,6.2,-0.049,0.0819999999999999,0,27.893,0.0819999999999999,13.3,0.07,0.087,0
704.11,3804.62,53.46202198307217,-36.173524476111474,15.5,1,29.084,0.146,7.4,0.039,0.062,0,28.128,0.1009999999999999,10.7,0.0409999999999999,0.11,0
486.99,3998.25,53.46187053837139,-36.169485790267736,14.9,1,30.121,0.379,2.9,-0.017,0.099,0,28.007,0.091,12.0,0.0069999999999999,0.095,0
2797.72,2562.96,53.45523516155757,-36.20688497597878,14.4,1,30.258000000000003,0.395,2.7,-0.0069999999999999,0.139,0,28.131,0.096,11.3,-0.009,0.148,0
2106.59,3604.31,53.44915114118073,-36.19023503290024,17.1,1,29.246,0.156,7.0,0.045,0.042,0,27.925,0.079,13.7,-0.091,0.053,0
2584.67,3579.28,53.44419224443425,-36.19554487968886,16.8,1,29.137,0.142,7.6,0.0069999999999999,0.11,0,27.97,0.085,12.8,0.113,0.13,0
3556.41,2836.8,53.44322953519965,-36.212512228893125,15.3,1,28.835,0.155,7.0,0.214,0.04,0,27.985,0.0969999999999999,11.1,-0.05,0.0409999999999999,0
4005.26,2499.45,53.442710813916015,-36.220299466833204,17.3,1,28.816,0.111,9.8,0.019,0.0139999999999999,0,27.904,0.081,13.4,-0.002,0.024,0
2710.09,1826.72,53.4659137868184,-36.21252457612123,17.2,1,29.012,0.127,8.6,0.086,0.154,0,28.058000000000003,0.088,12.4,-0.033,0.205,0
450.46,3618.61,53.46727865336241,-36.17248575790529,16.4,1,29.48,0.201,5.4,-0.035,0.295,0,27.821,0.076,14.2,0.156,0.158,0
2496.61,2939.8,53.45359747814772,-36.20031709274549,16.9,1,28.734,0.106,10.2,-0.015,0.026,0,27.942,0.087,12.5,0.157,0.025,0
1925.29,3840.27,53.44804610353568,-36.18619951825687,15.9,1,30.236,0.387,2.8,-0.074,0.18,0,27.867,0.079,13.8,-0.059,0.126,0
1205.91,4026.44,53.453548828416345,-36.176883592417866,15.1,1,29.395,0.186,5.8,0.048,0.306,0,28.123,0.1,10.9,-0.034,0.184,0
390.74,4028.2,53.46254003116375,-36.168194289624346,16.2,1,28.67,0.102,10.7,0.065,0.011,0,28.169,0.105,10.3,0.066,0.023,0
2841.57,1803.0,53.46477204768479,-36.21413536484073,17.8,1,29.27,0.157,6.9,0.1369999999999999,0.057,0,27.858,0.073,14.9,-0.208,0.059,0
1005.96,3432.95,53.46358347412641,-36.180053969249876,17.9,1,28.862,0.118,9.2,-0.092,0.17,0,27.893,0.079,13.7,-0.129,0.284,0
731.33,3675.59,53.46342182919905,-36.17496586630452,15.6,1,29.74,0.255,4.3,0.084,0.213,0,27.955,0.087,12.5,0.064,0.111,0
898.43,3665.77,53.46170345659934,-36.17683157310408,17.1,1,29.511,0.195,5.6,0.052,0.123,0,27.793000000000003,0.072,15.0,0.034,0.076,0
1468.79,2516.59,53.47054660384267,-36.19315817528606,14.5,1,29.934,0.306,3.5,0.018,0.125,0,28.124,0.102,10.6,0.091,0.065,0
2610.28,4161.23,53.43623742827633,-36.190621276627645,17.6,1,29.135,0.14,7.8,-0.1159999999999999,0.133,0,27.858,0.076,14.3,-0.0,0.155,0
772.85,575.52,53.50384221484586,-36.203072582270345,18.1,1,28.89,0.1159999999999999,9.4,0.026,0.046,0,28.003,0.0819999999999999,13.2,0.118,0.053,0
2260.96,2773.87,53.45839217810323,-36.19929102007752,12.3,1,30.287,0.412,2.6,0.095,0.148,0,28.871,0.196,5.5,-0.016,0.092,0
933.88,1442.3,53.49062886417132,-36.19705276019745,18.3,1,28.907,0.113,9.6,-0.0559999999999999,0.027,0,27.857,0.074,14.6,-0.108,0.072,0
1549.95,3464.43,53.45715224898471,-36.185561256098424,17.4,1,29.257,0.157,6.9,0.123,0.008,0,27.834,0.075,14.5,0.057,0.008,0
707.75,2311.79,53.48166291118401,-36.18688706489081,17.1,1,29.333,0.171,6.4,-0.038,0.0289999999999999,0,27.86,0.077,14.1,-0.114,0.013,0
3556.17,4093.5,53.42666374661949,-36.201288250581854,17.0,1,28.619,0.09,12.0,-0.031,0.119,0,28.278,0.1119999999999999,9.7,0.049,0.18,0
3945.14,3951.99,53.424224403539434,-36.20668954135514,15.7,1,29.42,0.1889999999999999,5.7,0.006,0.184,0,28.002,0.088,12.4,-0.005,0.0969999999999999,0
316.86,2716.47,53.48064900145745,-36.17911562657045,16.0,1,28.806,0.107,10.2,0.033,0.01,0,28.404,0.129,8.4,0.225,0.017,0
3507.49,779.81,53.47090062319885,-36.23035416178004,14.3,1,29.655,0.2239999999999999,4.8,-0.037,0.15,0,28.45,0.124,8.7,0.076,0.1639999999999999,0
2849.41,3932.48,53.436607024654876,-36.195207733347026,16.2,1,28.982,0.131,8.3,-0.121,0.053,0,28.053,0.094,11.5,-0.043,0.048,0
1135.4,2891.63,53.469288632245814,-36.186263067575524,12.5,1,29.9,0.298,3.6,0.172,0.035,0,28.605,0.154,7.1,-0.022,0.025,0
2130.89,3688.08,53.44777801088424,-36.18974568751845,17.5,1,29.013,0.125,8.7,-0.0,0.025,0,27.932,0.081,13.5,-0.016,0.0409999999999999,0
1107.07,3305.4,53.46414682408076,-36.18226838150331,16.5,1,29.159,0.147,7.4,0.0409999999999999,0.032,0,27.971,0.085,12.8,0.002,0.039,0
1610.81,3675.43,53.45369755618985,-36.184325201774435,15.7,1,29.213,0.161,6.7,0.064,0.079,0,28.315,0.114,9.5,-0.055,0.092,0
2415.42,3399.82,53.44843058384844,-36.195346428813124,13.0,1,29.897,0.286,3.8,-0.146,0.0069999999999999,0,28.725,0.186,5.8,-0.052,0.005,0
2955.68,3777.26,53.43747739457357,-36.19772423169139,17.6,1,29.022,0.128,8.5,0.1989999999999999,0.01,0,27.88,0.077,14.2,-0.046,0.037,0
3972.43,3572.28,53.42892823832584,-36.21037071907278,17.1,1,28.945,0.125,8.7,0.095,0.12,0,27.852,0.079,13.7,0.1,0.157,0
2273.9,931.86,53.48254194376183,-36.21586936555999,18.3,1,29.263,0.152,7.1,-0.011,0.023,0,27.838,0.07,15.4,-0.093,0.024,0
1110.03,3951.05,53.45560293482699,-36.1765364541118,12.5,1,29.756,0.262,4.2,-0.084,0.144,0,28.964,0.217,5.0,-0.042,0.178,0
1564.49,3694.08,53.45396402696488,-36.183665872054064,15.1,1,29.443,0.193,5.6,-0.035,0.21,0,28.252,0.108,10.1,-0.03,0.21,0
3136.24,2579.26,53.45127481793968,-36.210341241679856,17.5,1,29.048,0.129,8.4,-0.14,0.012,0,28.015,0.086,12.7,0.018,0.023,0
2345.75,4047.16,53.44066765327163,-36.18882561340054,17.2,1,28.978,0.124,8.8,-0.066,0.18,0,27.974,0.085,12.8,-0.146,0.237,0
3024.63,1290.62,53.46950483228012,-36.2206566929073,15.6,1,28.912,0.114,9.5,-0.241,0.016,0,28.543000000000003,0.1369999999999999,7.9,0.235,0.0289999999999999,0
2910.34,3805.23,53.437610341167385,-36.19699214542825,16.9,1,29.551,0.214,5.1,0.0289999999999999,0.085,0,27.842,0.074,14.6,0.091,0.042,0
3391.23,2881.72,53.44446506365117,-36.210353832849506,17.0,1,29.115,0.1369999999999999,7.9,-0.077,0.083,0,27.974,0.084,12.9,0.035,0.134,0
630.57,3088.52,53.472275230691196,-36.179133659043664,15.0,1,29.626,0.2269999999999999,4.8,0.207,0.039,0,28.143,0.102,10.7,0.037,0.025,0
1164.07,3790.31,53.457124102123224,-36.17854635798272,14.4,1,29.533,0.205,5.3,0.26,0.057,0,28.438,0.133,8.2,-0.083,0.09,0
4039.19,3020.96,53.435458430147236,-36.21600395843076,15.5,1,29.487,0.211,5.1,-0.04,0.161,0,28.035,0.092,11.7,0.146,0.149,0
2316.03,3315.56,53.450640967652085,-36.19504122074799,17.3,1,29.234,0.163,6.7,0.072,0.017,0,27.811,0.073,14.9,0.05,0.017,0
262.83,430.1,53.5113990757865,-36.19894086495647,13.7,1,29.433000000000003,0.178,6.1,-0.0,0.106,0,28.701,0.16,6.8,0.123,0.092,0
2593.3,3699.68,53.44250952691214,-36.194561718991295,17.4,1,28.987,0.126,8.6,0.092,0.013,0,27.915,0.08,13.6,0.0069999999999999,0.015,0
1073.03,3854.45,53.45728545235453,-36.1770051116362,16.2,1,29.795,0.254,4.3,-0.163,0.038,0,27.898000000000003,0.079,13.7,-0.009,0.0279999999999999,0
2420.73,4057.27,53.439704876202526,-36.189533025146176,15.8,1,30.166,0.36,3.0,0.0969999999999999,0.042,0,27.845,0.077,14.2,0.015,0.071,0
1285.83,777.03,53.49551193746317,-36.206734862085135,14.0,1,30.108,0.32,3.4,-0.036,0.146,0,28.373,0.121,8.9,-0.153,0.208,0
3847.64,3633.7,53.42949959103645,-36.20849478164234,15.7,1,29.587,0.214,5.1,-0.184,0.071,0,27.97,0.085,12.7,0.032,0.071,0
2210.74,4008.85,53.44266622765046,-36.18773133233705,17.2,1,29.017,0.13,8.4,-0.105,0.022,0,27.907,0.08,13.6,-0.01,0.021,0
2579.05,2791.38,53.45464242127799,-36.20251921485431,16.9,1,29.147,0.147,7.4,0.105,0.176,0,27.961,0.083,13.0,0.118,0.288,0
3592.37,3716.96,53.43122697773203,-36.20503580814397,13.6,1,29.586,0.214,5.1,0.019,0.03,0,28.553,0.139,7.8,-0.225,0.057,0
3427.72,2625.43,53.44744076339994,-36.213030229843014,16.6,1,29.121,0.139,7.8,-0.021,0.054,0,28.076,0.091,11.9,-0.059,0.113,0
3418.88,3441.9,53.43677316773642,-36.20564633541387,17.2,1,29.164,0.147,7.4,0.071,0.018,0,27.874,0.077,14.2,0.012,0.0279999999999999,0
694.35,2917.03,53.473830907594746,-36.18134294591744,16.1,1,29.33,0.173,6.3,0.05,0.016,0,28.019,0.091,11.9,0.018,0.062,0
3180.93,2564.1,53.45098024788938,-36.21095206591843,12.1,1,30.488000000000003,0.492,2.2,-0.051,0.1369999999999999,0,29.021,0.215,5.1,-0.065,0.037,0
1326.67,3789.41,53.45533768691866,-36.18028446576847,16.4,1,29.66,0.2269999999999999,4.8,0.081,0.2189999999999999,0,27.855,0.077,14.0,0.021,0.371,0
902.34,4052.07,53.456568204280714,-36.17342482190992,16.4,1,29.177,0.153,7.1,0.205,0.0819999999999999,0,27.901,0.0819999999999999,13.2,0.01,0.111,0
2602.67,1951.68,53.46545413163933,-36.21026614593043,17.4,1,29.295,0.158,6.9,-0.123,0.2269999999999999,0,27.914,0.078,13.9,0.011,0.206,0
1366.03,3365.84,53.460486122760216,-36.18448437203171,16.5,1,29.611,0.215,5.0,-0.01,0.091,0,27.843000000000004,0.076,14.4,-0.013,0.129,0
3235.95,2387.07,53.45270594036277,-36.21311788211913,16.9,1,28.7,0.0969999999999999,11.2,-0.094,0.118,0,27.966,0.085,12.8,-0.091,0.121,0
2201.52,3778.14,53.445809462915044,-36.189693079794516,18.4,1,28.838,0.109,10.0,-0.005,0.005,0,27.867,0.076,14.3,0.012,0.005,0
761.32,3805.76,53.46137432827478,-36.174123046558464,16.2,1,29.254,0.174,6.2,-0.126,0.2239999999999999,0,27.926,0.083,13.1,0.17,0.14,0
1057.87,4019.7,53.455274889236335,-36.175368631912484,14.5,1,30.425,0.4589999999999999,2.4,-0.123,0.179,0,28.13,0.1,10.9,-0.037,0.096,0
226.61,3282.0,53.474191015629174,-36.173108045249684,16.5,1,28.918000000000003,0.126,8.6,0.005,0.01,0,27.982,0.089,12.2,-0.0279999999999999,0.02,0
1533.19,1494.34,53.48331519232569,-36.20296676661678,16.6,1,29.024,0.126,8.6,0.087,0.01,0,28.157,0.1,10.8,0.036,0.011,0
981.05,3778.23,53.459307357294115,-36.17670681591621,14.3,1,29.536,0.216,5.0,0.08,0.0579999999999999,0,28.404,0.126,8.6,0.046,0.067,0
900.73,1613.11,53.4887426844931,-36.195175755537385,17.3,1,29.058000000000003,0.129,8.4,-0.019,0.06,0,27.947,0.081,13.3,-0.135,0.074,0
2514.99,4110.6,53.43795906682064,-36.19005963054869,15.6,1,29.575,0.218,5.0,0.119,0.03,0,27.987,0.086,12.7,-0.0409999999999999,0.057,0
4036.62,3642.0,53.42729861984848,-36.21043093665527,16.4,1,28.981,0.127,8.5,-0.145,0.076,0,28.086,0.094,11.5,-0.076,0.091,0
2169.29,4189.3,53.44074617496582,-36.18567920294413,12.2,1,29.091,0.1939999999999999,5.6,0.093,0.265,0,27.943,0.1159999999999999,9.4,-0.066,0.138,0
552.72,3729.74,53.46468304277532,-36.17258196958862,16.1,1,29.618,0.23,4.7,0.017,0.0409999999999999,0,27.823,0.076,14.3,0.089,0.0279999999999999,0
790.32,3458.51,53.465631135056455,-36.17753123167292,16.6,1,29.196,0.154,7.1,-0.037,0.051,0,27.895,0.08,13.6,0.012,0.113,0
2588.69,3493.28,53.44528153867955,-36.19635547412035,13.9,1,29.08,0.152,7.2,0.16,0.282,0,28.053,0.114,9.6,0.027,0.326,0
2937.56,4006.51,53.43465580261411,-36.195484458540626,15.1,1,30.534,0.535,2.0,0.209,0.034,0,27.96,0.084,12.9,-0.11,0.054,0
1925.89,2878.87,53.46071412656923,-36.194788461769136,14.7,1,29.387,0.183,5.9,0.002,0.18,0,28.207,0.108,10.0,0.003,0.136,0
4055.16,1335.18,53.45751413127337,-36.2312245330886,14.0,1,29.669,0.241,4.5,-0.047,0.1,0,28.473000000000003,0.128,8.5,-0.064,0.108,0
1451.44,3895.58,53.45255821993507,-36.180664199558414,16.6,1,29.188,0.156,7.0,0.218,0.123,0,27.921,0.0819999999999999,13.3,-0.009,0.155,0
2369.07,3958.02,53.441584693678905,-36.189869602579655,14.7,1,29.417,0.196,5.5,-0.09,0.0279999999999999,0,28.389,0.12,9.1,-0.005,0.039,0
1960.39,4129.35,53.44384727888121,-36.18399202430577,17.4,1,28.888,0.115,9.5,-0.032,0.062,0,27.94,0.083,13.2,-0.109,0.072,0
1558.14,3841.54,53.452090424892084,-36.182281890654146,17.2,1,29.248,0.158,6.9,-0.153,0.057,0,27.814,0.075,14.6,0.054,0.0579999999999999,0
3967.17,3729.97,53.42690750906737,-36.208906586513315,15.7,1,28.878,0.1159999999999999,9.4,-0.084,0.12,0,28.325,0.12,9.0,0.163,0.236,0
1232.68,3245.42,53.463548439955126,-36.184140355344375,16.5,1,28.967,0.125,8.7,-0.043,0.038,0,28.08,0.095,11.4,-0.019,0.104,0
2560.93,3709.93,53.44273252764987,-36.1941258243305,16.7,1,29.592,0.222,4.9,0.088,0.062,0,27.807,0.075,14.6,0.102,0.121,0
1723.18,2631.71,53.46621512558134,-36.194837667976984,16.5,1,28.867,0.114,9.5,-0.146,0.02,0,28.114,0.0969999999999999,11.2,0.088,0.04,0
2940.89,1557.37,53.4669128759937,-36.217384689976654,17.7,1,29.192,0.143,7.6,-0.209,0.091,0,27.945,0.079,13.8,-0.036,0.054,0
547.87,1487.65,53.49429878542062,-36.19253964760261,17.7,1,28.903,0.113,9.6,-0.106,0.061,0,28.006,0.085,12.7,-0.078,0.104,0
1243.38,447.93,53.50032265182925,-36.20921938109603,17.4,1,28.629,0.088,12.3,-0.138,0.16,0,28.381,0.113,9.6,-0.092,0.187,0
188.22,3228.62,53.47531916585441,-36.17317591981964,15.3,1,29.875,0.2789999999999999,3.9,-0.14,0.085,0,27.99,0.088,12.4,0.022,0.065,0
613.75,4021.39,53.46016387770007,-36.170628022427884,15.9,1,29.567,0.217,5.0,0.127,0.057,0,27.803,0.077,14.1,-0.07,0.038,0
2082.22,3826.98,53.446485361746355,-36.18798778545564,17.2,1,29.606,0.218,5.0,-0.033,0.016,0,27.772,0.07,15.6,-0.062,0.0409999999999999,0
1977.32,4029.9,53.44497089211508,-36.18506005551491,15.7,1,29.47,0.192,5.7,-0.0819999999999999,0.059,0,28.076,0.092,11.8,-0.133,0.061,0
1935.82,1696.73,53.476192902021765,-36.2054454431658,16.2,1,28.968000000000004,0.126,8.6,0.166,0.077,0,28.217,0.103,10.6,0.021,0.16,0
1609.79,3103.37,53.46125046950331,-36.18942101853388,16.1,1,29.35,0.173,6.3,-0.118,0.135,0,27.98,0.086,12.6,-0.08,0.124,0
1780.99,3714.14,53.45130493294278,-36.18579029082994,15.9,1,29.399,0.18,6.0,-0.066,0.1119999999999999,0,27.982,0.088,12.3,-0.019,0.099,0
301.84,3312.51,53.472957040220955,-36.1736363137713,15.9,1,28.96,0.131,8.3,0.012,0.01,0,28.146,0.1009999999999999,10.8,0.046,0.022,0
3991.35,2913.76,53.437401416369546,-36.21645222660949,16.4,1,28.819000000000003,0.11,9.9,0.067,0.103,0,28.193,0.102,10.6,-0.276,0.0579999999999999,0
957.88,3099.12,53.468516154268634,-36.18252207400037,15.0,1,29.63,0.225,4.8,-0.054,0.063,0,28.093000000000004,0.1009999999999999,10.7,0.022,0.115,0
2161.45,1378.55,53.477893770577786,-36.210686241029585,17.3,1,28.825,0.108,10.1,-0.059,0.1009999999999999,0,28.121,0.092,11.8,-0.128,0.083,0
4055.05,3942.55,53.42313237820381,-36.20794296480447,15.6,1,29.236,0.161,6.8,-0.049,0.088,0,28.115,0.102,10.7,-0.011,0.1669999999999999,0
2386.3,4058.06,53.440075366846315,-36.18915968598012,16.1,1,29.614,0.22,4.9,-0.121,0.092,0,27.901,0.0819999999999999,13.3,0.17,0.091,0
2568.62,3052.18,53.45131910755447,-36.20008000184818,16.7,1,29.431,0.187,5.8,0.022,0.129,0,27.861,0.076,14.3,0.0279999999999999,0.08,0
1675.63,3625.19,53.45364289485436,-36.18546337890831,16.2,1,29.433000000000003,0.186,5.8,0.015,0.119,0,28.001,0.085,12.8,0.012,0.094,0
2381.13,4019.39,53.44064230100058,-36.18944995664197,17.1,1,28.955,0.119,9.1,-0.1669999999999999,0.026,0,28.026,0.088,12.3,0.07,0.045,0
2235.61,4005.33,53.44243750107877,-36.18802734742668,16.5,1,28.878,0.114,9.5,-0.059,0.278,0,28.09,0.0969999999999999,11.2,0.0069999999999999,0.352,0
1166.96,3454.03,53.46152510248466,-36.181578947020085,17.1,1,29.419,0.185,5.9,0.081,0.064,0,27.789,0.072,15.1,0.09,0.037,0
483.17,1932.69,53.48914504563592,-36.18787990952789,16.9,1,28.783,0.106,10.2,0.005,0.034,0,28.103,0.094,11.6,0.003,0.069,0
1516.62,3460.09,53.4575781003794,-36.18524536184074,14.5,1,29.294,0.179,6.1,-0.11,0.0289999999999999,0,28.572,0.145,7.5,-0.132,0.054,0
3383.32,2581.62,53.44850977186848,-36.212948974115584,16.9,1,29.403,0.178,6.1,0.005,0.114,0,27.917,0.079,13.8,-0.1119999999999999,0.0969999999999999,0
511.5,3041.11,53.47421684108993,-36.178289698876675,17.0,1,28.894,0.115,9.5,-0.1689999999999999,0.077,0,28.016,0.088,12.3,-0.038,0.067,0
3067.17,4199.28,53.43068060117918,-36.19514189044328,13.6,1,29.001,0.175,6.2,-0.183,0.037,0,27.792,0.1,10.9,0.127,0.076,0
4114.57,3473.46,53.42865792172133,-36.212765195931624,16.5,1,29.053,0.138,7.9,-0.151,0.016,0,28.018,0.089,12.2,0.033,0.057,0
3092.75,596.49,53.47790774505756,-36.22757673231341,18.5,1,28.913,0.1119999999999999,9.7,-0.005,0.011,0,27.889,0.075,14.6,0.052,0.027,0
369.15,1593.28,53.494881634229834,-36.189694916941676,16.6,1,28.908,0.1159999999999999,9.4,0.141,0.081,0,28.145,0.1009999999999999,10.7,-0.009,0.085,0
600.27,4047.8,53.45996483063413,-36.17024884027338,14.4,1,29.215,0.159,6.8,-0.012,0.079,0,28.421,0.134,8.1,-0.14,0.121,0
2412.57,3615.99,53.44561226681209,-36.19338615111689,12.7,1,30.093000000000004,0.344,3.2,0.078,0.036,0,28.696,0.163,6.7,-0.173,0.0279999999999999,0
3418.18,3042.86,53.44204213118866,-36.209201832917614,15.8,1,29.292,0.171,6.4,0.079,0.062,0,28.076,0.092,11.8,-0.023,0.059,0
4137.99,3881.61,53.4230177587305,-36.20936942761086,14.5,1,29.125,0.144,7.6,-0.074,0.038,0,28.42,0.131,8.3,-0.024,0.109,0
2342.1,1685.36,53.47184895429782,-36.20987042897894,14.8,1,29.686,0.2319999999999999,4.7,-0.271,0.087,0,28.427,0.125,8.7,0.06,0.049,0
3876.98,571.82,53.469556050665155,-36.236142427947,17.3,1,29.072,0.133,8.2,0.03,0.0289999999999999,0,27.952,0.08,13.5,0.113,0.0289999999999999,0
1258.43,2635.57,53.47130420200599,-36.18985771176481,13.1,1,29.538,0.216,5.0,-0.185,0.166,0,28.604,0.162,6.7,0.088,0.17,0
3334.59,4134.38,53.42857693603637,-36.1985661481855,16.2,1,29.417,0.183,5.9,-0.121,0.068,0,27.906,0.08,13.6,-0.062,0.066,0
1669.29,2022.97,53.47483832114295,-36.199697438466046,14.2,1,29.647,0.246,4.4,0.026,0.019,0,28.882,0.195,5.6,-0.034,0.0279999999999999,0
945.11,3547.94,53.46274051462716,-36.17838006105773,15.5,1,29.796,0.258,4.2,0.152,0.079,0,27.985,0.087,12.5,0.079,0.033,0
4020.95,3054.69,53.43521555019382,-36.21550873570026,16.1,1,29.005,0.133,8.1,0.004,0.009,0,28.064,0.093,11.7,0.006,0.018,0
3945.13,4113.15,53.422100008764566,-36.20525018420454,15.8,1,29.257,0.168,6.5,0.1,0.121,0,28.056,0.094,11.6,0.073,0.115,0
2057.06,4084.74,53.443365936132786,-36.185418779209805,15.6,1,29.461,0.192,5.7,0.068,0.161,0,28.043000000000003,0.09,12.1,-0.01,0.217,0
2385.53,3810.76,53.443343808558566,-36.191359521184765,15.8,1,30.382,0.427,2.5,-0.119,0.066,0,27.884,0.078,13.9,-0.024,0.0289999999999999,0
2910.08,3523.72,53.44132440592441,-36.19950292111381,15.8,1,29.124,0.146,7.4,0.006,0.142,0,28.16,0.098,11.1,-0.034,0.091,0
3702.31,1414.31,53.46037505893886,-36.22676373522431,16.1,1,30.477,0.495,2.2,-0.009,0.12,0,27.925,0.081,13.4,-0.037,0.08,0
