X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
2625.304811067531,451.59488818929765,28.6,1,28.379,0.249,4.4,-0.05,0.244,0,25.964,0.039,27.9,-0.036,0.046,0,161.7899492531429,11.808914343555905
3050.518006164979,572.606811577157,26.2,1,29.071,0.457,2.4,0.1689999999999999,0.096,0,26.119,0.048,22.4,0.052,0.035,0,161.78584945158175,11.80404484563727
3408.2165304164923,1666.3238016255393,23.5,1,28.139,0.21,5.2,-0.245,0.0139999999999999,0,26.146,0.057,19.1,0.004,0.01,0,161.76906326452638,11.80480668641095
3918.6654639916746,1193.917195346418,25.3,1,28.261,0.2239999999999999,4.8,-0.046,0.031,0,26.241,0.055,19.9,-0.157,0.017,0,161.77240263096485,11.795880313467213
1736.6506713794972,2014.131565261447,13.5,1,28.543000000000003,0.423,2.6,-0.08,0.156,0,27.121,0.152,7.1,0.158,0.376,0,161.77419826916855,11.827648031688964
2313.3064169993104,72.91394087615251,30.0,1,26.911,0.071,15.2,-0.078,0.173,0,26.066,0.042,25.8,-0.084,0.149,0,161.7968766023909,11.811039112325682
2846.3725823178625,184.35952794180804,28.8,1,26.638,0.057,19.0,-0.089,0.147,0,26.26,0.051,21.3,-0.103,0.212,0,161.79229441218874,11.804748264128673
907.6166349205117,1504.0923742622545,27.0,1,27.165,0.138,7.9,0.13,0.5589999999999999,0,26.074,0.044,24.5,-0.002,0.016,0,161.78574072842574,11.835547943896588
3785.460798092227,2013.2524701529953,20.4,1,27.186,0.132,8.2,-0.095,0.003,0,26.003,0.059,18.6,-0.032,0.002,0,161.76223257631807,11.80163132356827
3482.1305447442824,1463.9924193703705,26.0,1,28.036,0.185,5.9,-0.139,0.086,0,26.043000000000003,0.046,23.7,-0.03,0.025,0,161.77133459978936,11.802867220740644
2845.7697087268566,1463.7309857603705,28.1,1,27.604,0.127,8.6,0.017,0.024,0,26.03,0.042,26.1,0.023,0.022,0,161.77505624620395,11.81103514522092
2077.101291269189,795.1273212565128,27.9,1,26.672,0.06,18.0,-0.076,0.098,0,26.31,0.052,20.9,-0.141,0.126,0,161.78847921392108,11.8175812780995
3908.9097447056374,1793.0404356596198,26.4,1,28.27,0.231,4.7,-0.157,0.066,0,26.032,0.043,25.5,0.038,0.034,0,161.76443783636802,11.798961098528116
3906.0481730372762,1777.1375413697924,24.9,1,27.578000000000003,0.132,8.2,-0.052,0.012,0,26.088,0.05,21.6,0.048,0.017,0,161.76466662463542,11.798920248679906
3868.451869251458,1098.918272153403,25.1,1,28.909,0.435,2.5,-0.222,0.006,0,26.039,0.044,24.9,-0.037,0.003,0,161.77397501183495,11.796061688290717
3046.5277062910964,970.18544442977,27.5,1,27.12,0.087,12.5,-0.0969999999999999,0.27,0,26.131,0.045,24.0,-0.1009999999999999,0.357,0,161.78050688880768,11.806057551511229
1251.3444393545383,637.4092865046288,26.8,1,27.527,0.113,9.6,-0.09,0.25,0,26.09,0.044,24.8,-0.151,0.351,0,161.79533564343038,11.827208122626487
3146.5513626194074,2035.684839634218,20.8,1,26.732,0.086,12.6,-0.13,0.038,0,26.164,0.066,16.5,-0.021,0.152,0,161.7656827848217,11.809944972280835
3286.1500153199363,1521.372686472398,26.1,1,26.866,0.073,14.9,-0.102,0.3939999999999999,0,26.274,0.052,21.1,-0.14,0.363,0,161.77171365152333,11.805671402341044
