,X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
2417,1513.2940165466894,1139.1767673268512,32.3,1,28.339,0.067,16.3,0.06,0.052,0,26.991,0.042,26.1,-0.106,0.07,0,54.714212604414335,-35.56625972317061
2418,1878.5015223349671,909.0604599939344,30.1,1,28.369,0.074,14.7,0.096,0.07,0,26.91,0.043,25.2,-0.134,0.103,0,54.71602915749448,-35.57207005543936
2419,2474.2162120602866,1245.014083701128,22.6,1,28.374,0.088,12.3,0.042,0.258,0,27.3,0.073,14.8,-0.036,0.44,0,54.7074367699666,-35.57850331093849
2420,3025.381248768296,1554.7074402486064,24.2,1,28.761,0.121,9.0,-0.089,0.2,0,26.956,0.053,20.6,0.059,0.217,0,54.6995041854924,-35.58445978774264
2421,2132.131621757862,1332.261057659572,27.0,1,28.339,0.076,14.3,0.1009999999999999,0.19,0,27.006,0.05,21.5,-0.069,0.361,0,54.70781982290277,-35.5736099515202
2422,1952.0569128926215,407.592739099373,27.3,1,28.742,0.104,10.4,0.043,0.285,0,26.968000000000004,0.046,23.4,-0.17,0.353,0,54.72378862939611,-35.57518772518149
2423,2315.6922293912094,1486.6420026655874,26.6,1,28.407,0.081,13.4,0.281,0.182,0,27.014,0.051,21.4,-0.159,0.357,0,54.70434586212331,-35.57537440985044
2424,890.8925720469866,629.6735159929376,30.3,1,28.424,0.069,15.6,0.134,0.078,0,27.189,0.049,21.9,-0.024,0.071,0,54.72576239042543,-35.56021587189813
2425,1160.9835450036571,405.2864297812227,34.1,1,28.201,0.054,20.0,-0.1159999999999999,0.147,0,27.108,0.043,25.0,-0.076,0.188,0,54.727986791399715,-35.56474468416099
2426,415.78659033235294,1036.8183485180175,31.0,1,29.432,0.172,6.3,-0.196,0.069,0,26.977,0.038,28.6,-0.059,0.081,0,54.72164819668612,-35.552196119964414
2427,1857.825510436308,303.62233736682083,29.6,1,28.558000000000003,0.085,12.8,-0.093,0.126,0,26.922,0.043,25.2,-0.013,0.129,0,54.725973359785456,-35.574387411078796
2428,3951.391654249813,1819.8939402618305,27.0,1,28.232,0.074,14.6,-0.031,0.1369999999999999,0,27.148000000000003,0.054,20.1,-0.01,0.1969999999999999,0,54.69031929992734,-35.59555883842131
2429,2007.327625354671,239.4137478240139,26.8,1,28.526,0.088,12.4,-0.084,0.3779999999999999,0,27.011,0.05,21.7,0.052,0.3779999999999999,0,54.726230121002416,-35.57663756244015
2430,1729.2780007526242,261.6014526134667,30.9,1,28.588,0.083,13.1,0.026,0.225,0,26.905,0.042,25.8,0.141,0.207,0,54.7273321293095,-35.57286860211793
2431,3828.5349071202,2026.18226326638,27.1,1,28.599,0.109,10.0,-0.12,0.196,0,27.059,0.047,22.9,0.08,0.223,0,54.68761470261169,-35.593052103537076
2432,2824.1938178636524,1685.4953924501312,26.2,1,28.577,0.096,11.3,-0.172,0.258,0,26.987,0.05,21.7,-0.017,0.306,0,54.698438634405235,-35.58124161412549
2433,1742.6760775753628,908.2693780316556,28.7,1,28.183000000000003,0.061,17.9,-0.073,0.273,0,27.306,0.059,18.4,-0.2,0.524,0,54.716756613615715,-35.5702787569581
2434,706.6293116205336,1774.6181820253944,29.9,1,28.7,0.096,11.4,-0.123,0.346,0,27.109,0.046,23.6,-0.144,0.327,0,54.7081359614911,-35.55288154154364
2435,1823.2788767339207,353.4618933588125,27.4,1,28.628,0.092,11.9,-0.136,0.245,0,27.08,0.05,21.8,0.034,0.395,0,54.72534539853355,-35.573717703975625
2436,945.4976448222268,3279.805011667804,33.5,1,28.736,0.083,13.0,-0.127,0.095,0,26.966,0.039,28.1,-0.02,0.102,0,54.682435493150976,-35.54959192624539
2437,1624.9820158069494,726.0490529192313,26.6,1,28.431,0.077,14.1,-0.034,0.285,0,27.077,0.0559999999999999,19.3,-0.133,0.501,0,54.72033582417365,-35.56950338145017
2438,2179.2533908109317,1635.1204122357558,24.1,1,28.886,0.142,7.7,0.053,0.253,0,27.171,0.0559999999999999,19.4,-0.195,0.228,0,54.702652067884884,-35.57293603778344
2439,2446.5723097965424,1362.0534681121976,22.8,1,28.958,0.141,7.7,0.025,0.431,0,27.074,0.059,18.5,-0.114,0.335,0,54.70568092011282,-35.57763704316002
2440,2267.322452474713,547.9847830245368,21.6,1,28.864,0.143,7.6,0.09,0.296,0,27.051,0.06,18.0,-0.04,0.259,0,54.71984931249292,-35.5787527590531
2441,2522.9023446273072,61.31846574915052,17.4,1,28.854,0.151,7.2,-0.055,0.395,0,26.908,0.08,13.5,0.095,0.345,0,54.72641160377222,-35.584212066396674
2442,1349.193058751799,311.7682482130932,31.6,1,28.365,0.063,17.2,0.077,0.251,0,27.144,0.046,23.4,0.115,0.374,0,54.728516132224065,-35.567631679774664
2443,3898.9435493315054,1822.6735120616188,25.5,1,29.096,0.146,7.5,-0.046,0.363,0,27.066,0.051,21.5,-0.003,0.233,0,54.69055038510466,-35.594853987643866
2444,3339.5009200345403,2014.538397377714,26.9,1,28.514,0.093,11.7,0.108,0.052,0,27.093000000000004,0.051,21.4,-0.255,0.159,0,54.69037959594119,-35.58664087213961
2445,2263.805998212684,398.9952575687987,23.8,1,28.421,0.091,11.9,-0.005,0.353,0,27.019,0.0579999999999999,18.6,0.145,0.4379999999999999,0,54.72228834627716,-35.57934379143824
2446,1016.037391598042,1061.443058734423,32.8,1,28.493,0.073,14.9,0.062,0.066,0,27.008000000000003,0.0409999999999999,26.8,-0.114,0.057,0,54.71809114738993,-35.5600220537581
2447,3652.754613259636,3244.8667482738083,34.1,1,28.48,0.067,16.1,-0.052,0.043,0,26.985,0.04,27.3,-0.031,0.073,0,54.6687419415434,-35.58550825977457
2448,1524.905212913979,41.86056190783137,25.0,1,28.833,0.105,10.4,-0.035,0.1159999999999999,0,26.855,0.052,20.9,-0.094,0.069,0,54.731976710165206,-35.571108048069824
2449,2037.5339205640464,2218.5673122460603,31.1,1,28.448,0.072,15.2,0.022,0.162,0,27.013,0.044,24.6,-0.045,0.265,0,54.69392091845281,-35.56856534949544
2450,792.9974423681721,438.41337948077046,33.8,1,28.407,0.065,16.8,-0.054,0.238,0,27.021,0.0409999999999999,26.5,-0.135,0.218,0,54.7293837872985,-35.55974051767982
2451,2097.5569145812924,1199.0812308539146,26.4,1,28.268,0.075,14.4,0.144,0.122,0,27.066,0.055,19.8,-0.039,0.166,0,54.710165228532574,-35.57372318724953
2452,1509.1993040208224,802.5578702320413,31.1,1,28.113000000000003,0.055,19.6,-0.144,0.233,0,27.164,0.05,21.9,0.043,0.355,0,54.71970207044506,-35.567646130413614
2453,2209.755129140997,1471.2212087301968,26.2,1,28.333,0.075,14.4,0.022,0.139,0,27.212,0.06,18.2,0.233,0.262,0,54.705153951294285,-35.574040715424836
2454,2116.0098685273424,1960.1688106363536,23.1,1,28.727,0.1969999999999999,5.5,-0.111,0.066,0,27.179,0.053,20.6,-0.09,0.136,0,54.69770496967439,-35.570708706505386
2455,1542.1921906941482,1119.9270630325689,28.6,1,28.951,0.12,9.0,0.0969999999999999,0.465,0,27.058000000000003,0.045,24.0,-0.2319999999999999,0.308,0,54.71437324530128,-35.56672394002588
2456,3185.132222335006,1472.4789933388668,22.5,1,28.457,0.0969999999999999,11.2,0.14,0.272,0,27.126,0.065,16.7,-0.154,0.429,0,54.69999904038271,-35.58692256232329
2457,1673.1547675383738,371.9906320383315,29.4,1,28.954,0.113,9.6,-0.073,0.083,0,26.919,0.0409999999999999,26.6,0.066,0.08,0,54.725834014575064,-35.571654760066934
2458,1214.346355253152,3909.8450330764936,35.4,1,28.436,0.063,17.3,-0.0559999999999999,0.1159999999999999,0,26.981,0.037,29.0,-0.06,0.126,0,54.670788997220335,-35.55044423024932
2459,2051.669664858293,1226.2707726968115,25.0,1,28.61,0.1119999999999999,9.7,0.122,0.163,0,27.068,0.051,21.1,0.0559999999999999,0.251,0,54.709965022075366,-35.57300050529454
2460,1522.4805392082294,1520.7255535086028,29.4,1,28.651,0.089,12.2,-0.042,0.1369999999999999,0,27.097,0.048,22.7,0.046,0.172,0,54.70796674855139,-35.5647480213659
2461,1890.01140597532,235.24282506882832,28.8,1,28.351,0.072,15.1,-0.002,0.203,0,27.057,0.049,22.4,-0.027,0.259,0,54.726914945483195,-35.57510523568068
2462,1568.3116948809543,448.69953603438006,30.0,1,28.634,0.084,12.9,-0.14,0.2689999999999999,0,27.021,0.044,24.6,-0.089,0.23,0,54.72513932716976,-35.56994123326
2463,1709.841843360373,1013.8087597913734,27.7,1,28.558000000000003,0.084,12.9,0.11,0.273,0,27.111,0.051,21.5,0.02,0.348,0,54.71521495800771,-35.56939325930097
2464,2110.6369513089703,76.60512204268394,25.5,1,28.633000000000003,0.1,10.9,-0.165,0.208,0,27.078000000000003,0.054,20.0,0.043,0.316,0,54.72833178298073,-35.578699144341705
2465,2149.743389446401,25.825605633919345,20.6,1,28.352,0.076,14.4,0.203,0.181,0,26.726,0.0819999999999999,13.3,-0.412,0.184,0,54.72895109652297,-35.579433108745484
2466,995.9198086519908,3367.475118552657,35.0,1,28.369,0.06,18.0,-0.13,0.051,0,27.01,0.04,27.3,-0.12,0.0409999999999999,0,54.68074638118911,-35.54988249901941
2467,1690.3648694832807,614.149952530664,27.6,1,28.691,0.095,11.4,-0.091,0.2739999999999999,0,27.112,0.05,21.7,-0.153,0.312,0,54.72180963546279,-35.57084610314475
2468,3977.4843312869366,1673.894641161443,20.9,1,28.237,0.159,6.8,0.045,0.203,0,27.249,0.062,17.5,-0.238,0.315,0,54.69255409704912,-35.59652885929904
2469,1759.5156729366197,1365.3279705901243,28.1,1,28.661,0.093,11.7,-0.0279999999999999,0.207,0,27.032,0.046,23.5,-0.023,0.182,0,54.70924357167136,-35.56854510067753
2470,745.7624072991613,288.1035093655464,34.3,1,28.44,0.064,17.1,0.015,0.09,0,26.976,0.038,28.5,0.077,0.093,0,54.73207362708192,-35.5597593156426
2471,2188.7344841766003,760.5034385180372,24.1,1,28.573,0.1,10.9,0.1119999999999999,0.255,0,26.991,0.054,20.0,-0.05,0.347,0,54.71681022503347,-35.57680495349445
2472,3531.616268630546,3189.5959673854704,37.8,1,28.118,0.049,22.0,-0.037,0.074,0,26.965,0.038,28.9,-0.084,0.087,0,54.67027818054838,-35.584144761143406
2473,2348.269080984271,1440.2324193727325,24.4,1,28.573,0.094,11.6,-0.0289999999999999,0.119,0,27.155,0.059,18.4,-0.163,0.13,0,54.704928309239605,-35.5760035162284
2474,4058.778747975968,3876.26786050205,34.7,1,28.304,0.06,18.2,-0.093,0.075,0,27.015,0.039,27.5,-0.066,0.064,0,54.65634476645596,-35.58816557339515
2475,272.5306479605658,339.05955848076167,35.3,1,28.223000000000003,0.053,20.7,0.023,0.172,0,27.051,0.04,26.8,0.044,0.173,0,54.73373400341259,-35.55328813868267
2476,406.5456805229777,2822.442250818864,32.2,1,28.58,0.077,14.0,-0.0069999999999999,0.064,0,27.119,0.044,24.7,0.036,0.049,0,54.69269941716962,-35.544430361379966
2477,2090.907290103561,2335.8273428743723,29.8,1,28.77,0.096,11.3,-0.098,0.335,0,26.952,0.043,25.2,-0.031,0.218,0,54.69173528926367,-35.56876834921031
2478,2172.7488272238115,1300.0314907356726,26.3,1,28.32,0.074,14.7,0.061,0.2269999999999999,0,27.12,0.057,19.1,0.106,0.361,0,54.708129620236,-35.57428457902541
2479,1416.841968490619,112.2094616451148,29.9,1,28.41,0.072,15.0,-0.08,0.157,0,27.048,0.047,23.3,-0.134,0.1369999999999999,0,54.731402147626916,-35.56937921026309
2480,2297.7162812650663,3604.704713711328,33.9,1,28.677,0.08,13.5,-0.133,0.133,0,26.992,0.037,29.1,-0.119,0.1159999999999999,0,54.670037172435315,-35.56606451636078
2481,2883.4466017648424,3607.30938226065,35.9,1,28.292,0.057,18.9,-0.032,0.211,0,26.993,0.038,28.9,0.045,0.208,0,54.66690864091296,-35.57379148321875
2482,3220.639001545389,1653.338666736829,23.8,1,28.425,0.089,12.2,-0.09,0.122,0,27.153,0.062,17.5,0.05,0.16,0,54.6968737184753,-35.58661727966969
2483,1826.8474210169975,776.5304946088132,29.0,1,28.238000000000003,0.064,16.8,0.0289999999999999,0.087,0,27.06,0.05,21.7,0.02,0.16,0,54.71845382612945,-35.571954676979324
2484,3463.7552325279835,3340.7949154042462,31.9,1,28.873,0.098,11.1,-0.123,0.088,0,26.998,0.04,27.3,0.088,0.108,0,54.66817965104789,-35.582600239484016
2485,1486.136251952932,942.3772143738682,30.3,1,28.657,0.087,12.5,-0.096,0.139,0,26.998,0.043,25.3,-0.048,0.206,0,54.71755219754044,-35.566743087137304
2486,2000.0971519526277,3396.46303959585,34.9,1,28.167,0.051,21.1,0.006,0.019,0,27.084,0.043,25.4,-0.057,0.024,0,54.67498704291018,-35.563024975064415
2487,1300.6094357846832,1099.0952041563903,27.9,1,29.366,0.171,6.3,-0.1989999999999999,0.413,0,27.052,0.044,24.9,0.0139999999999999,0.2019999999999999,0,54.71598259094065,-35.56362103215821
2488,3343.1195256727924,1759.0392882151111,23.2,1,28.658,0.104,10.4,0.016,0.317,0,27.342,0.071,15.3,-0.008,0.38,0,54.69451149676624,-35.58778289278884
2489,2042.708856474816,747.7523154503208,25.2,1,28.781,0.113,9.6,0.017,0.302,0,27.055,0.053,20.6,0.141,0.442,0,54.717785667123245,-35.57493005319343
2490,1880.259104847629,855.6106543450977,26.6,1,28.424,0.077,14.0,-0.1159999999999999,0.127,0,27.212,0.057,18.9,0.0069999999999999,0.184,0,54.71688818650552,-35.5723220128705
2491,3914.8210921601785,1552.4745503832908,23.3,1,28.8,0.121,9.0,0.175,0.356,0,27.157,0.06,18.2,0.042,0.31,0,54.69485700047089,-35.59622091976245
2492,2459.346497509207,1240.093981557607,22.8,1,28.199,0.074,14.6,-0.148,0.135,0,27.346,0.077,14.1,0.182,0.257,0,54.70759496086582,-35.57832790178423
2493,1828.1043405952148,707.6707369483132,25.4,1,29.078000000000003,0.138,7.9,0.074,0.38,0,27.018,0.049,22.3,-0.043,0.295,0,54.71956582801742,-35.57226594130294
2494,2070.232181824502,1297.5406804941956,29.4,1,28.106,0.06,18.0,0.015,0.226,0,27.074,0.054,20.1,-0.075,0.37,0,54.70870959460879,-35.572940707182944
2495,1573.6001032348245,643.3389216375599,33.2,1,28.129,0.054,20.1,0.0069999999999999,0.3389999999999999,0,27.014,0.045,24.2,0.019,0.401,0,54.72194968255973,-35.56917835271272
2496,1651.5953449559297,595.2297067660456,29.9,1,28.233,0.062,17.4,-0.02,0.1369999999999999,0,27.122,0.05,21.8,0.008,0.35,0,54.72232092555983,-35.57041477898333
2497,1748.2831908510518,393.8011583955901,29.0,1,28.197,0.062,17.4,0.078,0.204,0,27.19,0.054,20.1,0.045,0.318,0,54.72508454086257,-35.572554163705014
2498,1013.9008572929338,458.36507619182174,30.1,1,29.112,0.119,9.1,-0.027,0.397,0,27.02,0.0409999999999999,26.6,0.053,0.346,0,54.72789808332067,-35.56257411878166
2499,3915.796129657871,1667.404170447674,26.0,1,28.191,0.067,16.1,-0.069,0.161,0,27.236,0.061,17.7,0.066,0.241,0,54.692984451917845,-35.59574162253657
2500,2895.811368056918,1684.8259666088172,24.7,1,28.384,0.0819999999999999,13.3,0.044,0.306,0,27.211,0.062,17.6,-0.035,0.417,0,54.69807245124926,-35.58219071849402
2501,2032.9036097104167,167.98419303221976,27.4,1,28.326,0.076,14.3,-0.18,0.087,0,27.04,0.051,21.2,0.104,0.121,0,54.72725605434539,-35.57728109209432
2502,1571.3481178375453,143.28059063024105,29.7,1,28.193,0.06,18.2,-0.037,0.045,0,27.156,0.052,20.9,0.188,0.073,0,54.730084880487844,-35.57128791459663
2503,1082.3363812071084,635.9950234372046,29.5,1,28.998,0.11,9.9,-0.063,0.3289999999999999,0,27.057,0.043,25.0,-0.012,0.246,0,54.72465288566041,-35.562718478429744
2504,1467.6647911343628,215.11952031655645,31.9,1,28.27,0.061,17.8,-0.158,0.133,0,27.016,0.043,25.4,-0.086,0.181,0,54.72946311840898,-35.56961056898806
2505,3485.9474920278512,1822.350215181536,26.2,1,28.131,0.063,17.2,0.04,0.067,0,27.371,0.068,15.9,0.175,0.124,0,54.692730749314386,-35.58939883259599
2506,1782.9596701652213,340.5616149105332,27.8,1,28.783,0.104,10.4,-0.043,0.135,0,27.061,0.047,23.1,0.003,0.148,0,54.725767042028586,-35.57324013363435
2507,2266.1362750518906,407.0552489863224,23.2,1,28.465,0.095,11.4,0.106,0.289,0,27.098000000000003,0.062,17.4,-0.211,0.3279999999999999,0,54.722145140902555,-35.579340096496125
2508,1778.9388709925372,1906.026301616373,28.9,1,28.313,0.066,16.4,0.0289999999999999,0.17,0,27.149,0.052,20.9,0.037,0.114,0,54.7003587162307,-35.566487011467
2509,1585.7320675420412,1150.4873076225156,27.7,1,28.944000000000003,0.1169999999999999,9.3,0.076,0.28,0,27.08,0.047,23.1,-0.015,0.302,0,54.713647762576805,-35.56716844485889
2510,2947.6512034140032,2174.134729863091,26.2,1,28.208,0.059,18.5,-0.037,0.196,0,27.184,0.071,15.2,0.004,0.23,0,54.689850475621036,-35.580780201429725
2511,2698.3912893107527,398.48872964868536,13.9,1,28.353,0.125,8.7,-0.214,0.258,0,27.706,0.162,6.7,0.2189999999999999,0.369,0,54.72001015977604,-35.585088294974334
2512,1933.052443253387,971.7206842211782,27.2,1,28.355,0.074,14.6,-0.235,0.349,0,27.1,0.053,20.6,0.004,0.345,0,54.71472424652855,-35.57252268474087
2513,2297.264812117388,1304.4024703095208,23.5,1,28.816,0.126,8.6,-0.188,0.119,0,27.073,0.055,19.7,0.025,0.161,0,54.70740330113817,-35.57591107214966
2514,1182.9762085516445,482.5063448972694,28.1,1,29.413,0.1639999999999999,6.6,-0.2289999999999999,0.295,0,27.057,0.044,24.6,0.0069999999999999,0.187,0,54.726616790370585,-35.56470494302049
2515,3944.895934479877,1458.6051072192945,19.9,1,28.305,0.126,8.6,0.093,0.072,0,27.217,0.067,16.2,0.038,0.246,0,54.69622385808682,-35.59702024643113
2516,2413.887676076898,3271.9767638724807,32.7,1,28.646,0.079,13.7,0.083,0.131,0,27.007,0.039,27.6,-0.0289999999999999,0.179,0,54.674829125832844,-35.56902513374313
2517,2036.678701742118,966.2915300419062,25.0,1,28.902,0.128,8.5,-0.246,0.375,0,27.03,0.051,21.3,0.0,0.412,0,54.714267196822995,-35.57391514200955
2518,1947.9850518870655,1495.6190360636326,26.3,1,28.786,0.1119999999999999,9.7,0.073,0.2239999999999999,0,27.092,0.05,21.5,0.1119999999999999,0.314,0,54.70613533822532,-35.570477582679764
2519,2074.9910024462297,821.1223257206763,25.2,1,28.299,0.074,14.7,0.1009999999999999,0.118,0,27.237,0.062,17.5,0.1369999999999999,0.187,0,54.71642390195633,-35.575042628718016
2520,2883.335772043986,2228.424033125535,29.9,1,28.513,0.079,13.7,0.024,0.216,0,27.077,0.045,24.2,0.033,0.151,0,54.68930725086167,-35.5796979435148
2521,2340.4850933737766,210.55650559707988,21.6,1,28.542,0.105,10.4,-0.051,0.306,0,27.192,0.069,15.8,-0.054,0.396,0,54.724946478490516,-35.581163216417345
2522,2168.8277487800024,139.25537536971774,23.7,1,28.403,0.0819999999999999,13.3,-0.033,0.257,0,27.314,0.069,15.7,-0.075,0.342,0,54.72700785005264,-35.57920004485217
2523,2172.558681723836,1069.9222655041233,23.5,1,29.073,0.153,7.1,0.013,0.2689999999999999,0,27.016,0.053,20.6,0.1669999999999999,0.26,0,54.7118687175719,-35.57526700020956
2524,3858.1839632327096,1800.8332602562184,26.0,1,28.388,0.086,12.6,-0.045,0.283,0,27.105,0.053,20.6,0.2289999999999999,0.228,0,54.691119922138505,-35.59440900860349
2525,3580.45550684583,3436.405524763716,31.0,1,29.346,0.153,7.1,0.182,0.407,0,26.977,0.038,28.9,0.03,0.228,0,54.666011500311875,-35.58373217782457
2526,2349.109784927422,1456.8323700852557,25.5,1,28.272,0.073,14.8,0.039,0.131,0,27.258000000000003,0.064,16.9,-0.126,0.203,0,54.704654220627816,-35.5759435600103
2527,2753.388961666707,1521.1853813489197,23.0,1,28.136,0.07,15.6,-0.216,0.182,0,27.519,0.088,12.4,-0.0559999999999999,0.364,0,54.7014807113362,-35.58100962382218
2528,1300.387129484386,1273.3146146418558,28.9,1,28.689,0.091,12.0,0.15,0.049,0,27.048,0.045,24.1,-0.053,0.051,0,54.71315395190957,-35.562872492390056
2529,1339.2232103790914,307.5681827682579,31.4,1,28.328000000000003,0.061,17.7,0.064,0.174,0,27.12,0.046,23.6,0.075,0.288,0,54.72863679081678,-35.56751790828753
2530,1752.1610019933196,120.49211138572804,29.3,1,28.296,0.064,16.9,-0.055,0.307,0,27.152,0.051,21.2,-0.065,0.439,0,54.72950418042586,-35.573774610661296
2531,2298.4613416494853,773.3242714875686,21.1,1,28.887,0.142,7.7,0.002,0.1969999999999999,0,27.071,0.062,17.4,-0.064,0.236,0,54.71602460010997,-35.57819992674972
2532,2235.929680380772,2274.428708079279,27.5,1,28.739,0.096,11.3,-0.14,0.172,0,27.176,0.052,20.9,-0.0139999999999999,0.148,0,54.69196901512542,-35.57094735248347
2533,2276.824430103733,4000.073213081294,27.8,1,28.59,0.148,7.3,0.135,0.054,0,27.128,0.042,25.6,0.049,0.075,0,54.6637262265165,-35.56409393674669
2534,3069.42668677421,1711.7072623244328,24.5,1,28.442,0.086,12.6,0.1169999999999999,0.196,0,27.151,0.0579999999999999,18.6,0.039,0.26,0,54.696721631822285,-35.58436947769622
2535,3479.599661843627,1866.670014975659,25.6,1,28.558000000000003,0.092,11.8,0.104,0.156,0,27.23,0.0579999999999999,18.6,-0.156,0.222,0,54.692044120888994,-35.58912515813139
2536,493.4694265230057,27.282374580878567,31.1,1,29.159,0.121,9.0,-0.08,0.196,0,26.981,0.038,28.7,0.083,0.079,0,54.73763651641784,-35.55754104538205
2537,1419.266274230382,438.3283808232149,28.9,1,29.117,0.125,8.7,0.032,0.217,0,27.031,0.043,25.2,-0.024,0.179,0,54.72609171190212,-35.568016181877454
2538,1706.2681905388388,21.61207848725377,22.5,1,28.315,0.065,16.6,-0.0409999999999999,0.322,0,26.867,0.081,13.5,-0.143,0.3279999999999999,0,54.731351913053516,-35.5735911573788
2539,2151.6582974429607,1045.202181999213,23.7,1,28.805,0.119,9.1,-0.16,0.158,0,27.032,0.054,20.1,0.238,0.1369999999999999,0,54.71238027859967,-35.575096645884635
2540,2769.248408344841,1294.126273991278,18.5,1,28.724,0.131,8.3,0.012,0.392,0,27.421,0.089,12.3,-0.1119999999999999,0.392,0,54.705086007159046,-35.582191250947126
2541,1714.3520910883965,1022.8787652096648,27.0,1,28.938,0.1159999999999999,9.4,-0.052,0.366,0,27.061,0.047,23.1,-0.062,0.389,0,54.715043894509506,-35.5694140377084
2542,1516.4620388541646,416.77922967512575,30.6,1,28.243,0.059,18.4,-0.066,0.198,0,27.184,0.05,21.7,-0.035,0.249,0,54.72593057035046,-35.56939267625197
2543,982.643723348178,1179.382394194828,30.4,1,28.598000000000003,0.084,12.9,-0.002,0.133,0,27.078000000000003,0.043,25.1,-0.131,0.131,0,54.71635121660521,-35.559076116520146
2544,2016.6822782004012,352.0434425625591,25.1,1,28.628,0.095,11.4,-0.02,0.354,0,27.124,0.055,19.6,0.045,0.318,0,54.72435112872954,-35.57627931429925
2545,1975.523520164984,575.3323606120707,24.4,1,28.531,0.087,12.5,0.158,0.181,0,27.239,0.062,17.4,-0.2269999999999999,0.5720000000000001,0,54.72094015646143,-35.57478010395813
2546,1605.5278764424236,163.99079370486157,30.0,1,28.41,0.07,15.5,-0.011,0.055,0,27.068,0.046,23.8,-0.121,0.074,0,54.72956868615351,-35.57165096673752
2547,2102.398525455918,105.97495717407244,24.6,1,28.456,0.0819999999999999,13.2,-0.183,0.192,0,27.303,0.068,15.9,0.018,0.321,0,54.72789795465053,-35.57846464456328
2548,2314.8750589223464,1550.151781886157,23.4,1,28.55,0.091,12.0,0.0,0.266,0,27.421,0.072,15.0,-0.05,0.351,0,54.703318469616406,-35.575091720250235
2549,2065.681087612609,135.9245629310602,23.3,1,29.514,0.217,5.0,0.159,0.384,0,27.03,0.052,21.1,0.079,0.307,0,54.72760450401475,-35.57785135139566
2550,2286.2136390535243,362.6855589973912,21.9,1,28.505,0.098,11.1,-0.155,0.243,0,27.16,0.066,16.5,0.016,0.373,0,54.722760371633385,-35.57979522811902
2551,1225.456729702139,73.52806383653224,32.0,1,28.582,0.076,14.3,0.092,0.138,0,26.985,0.04,27.3,0.084,0.162,0,54.733036896123174,-35.56701572661148
2552,1772.4476192303246,286.02171496031065,27.0,1,28.94,0.1169999999999999,9.2,0.037,0.168,0,27.042,0.046,23.4,0.102,0.2019999999999999,0,54.726708357287535,-35.573334559295624
2553,3296.2638433712714,1594.3494696407924,22.7,1,28.757,0.121,8.9,-0.3279999999999999,0.142,0,27.062,0.0579999999999999,18.9,0.092,0.174,0,54.69743390200231,-35.587869052156904
2554,1285.031678845001,3631.3265371309008,34.7,1,28.083,0.048,22.7,-0.093,0.123,0,27.142,0.044,24.8,-0.0559999999999999,0.208,0,54.67493932407707,-35.552571599187814
2555,957.4135074073824,475.16456843929336,29.9,1,29.328000000000003,0.144,7.6,-0.092,0.2319999999999999,0,27.012,0.039,27.7,-0.06,0.173,0,54.72792225526116,-35.561755847689724
2556,2765.890193254933,2918.670766679006,34.9,1,28.264,0.0579999999999999,18.9,0.061,0.1669999999999999,0,26.997,0.04,27.4,0.057,0.09,0,54.67871344169721,-35.57518942032583
2557,618.3212539676515,1297.669085858895,32.5,1,28.191,0.0559999999999999,19.3,-0.1689999999999999,0.062,0,27.144,0.045,23.9,0.045,0.119,0,54.716346488280436,-35.55375606475893
2558,1732.781706075939,3521.5904828296525,33.0,1,28.611,0.077,14.1,0.136,0.192,0,27.037,0.039,27.8,0.078,0.176,0,54.674363009890044,-35.55895720292409
2559,3733.453188642632,3501.056528419348,33.0,1,28.692,0.0819999999999999,13.3,-0.144,0.049,0,26.986,0.038,28.8,0.039,0.043,0,54.66415489737299,-35.58547630518428
2560,4032.758093424964,2708.171593355384,24.5,1,28.749,0.203,5.3,-0.162,0.084,0,27.159,0.048,22.4,0.111,0.087,0,54.675458466990655,-35.5928285137443
2561,1293.5987054893585,3343.827575437166,34.1,1,28.232,0.054,20.0,0.044,0.048,0,27.119,0.042,25.6,0.087,0.1159999999999999,0,54.6795628339328,-35.553916622819735
2562,1715.66598547416,432.16076852325335,27.4,1,28.657,0.093,11.7,0.05,0.255,0,27.097,0.049,22.1,-0.107,0.318,0,54.72463294537841,-35.57195906157637
2563,3564.1068751883854,3001.5668611656047,33.6,1,28.155,0.053,20.6,0.026,0.031,0,27.101,0.044,24.5,0.099,0.051,0,54.67316147843474,-35.58537978590576
2564,2299.9316434193,554.6250210232699,19.7,1,28.814,0.135,8.0,0.177,0.27,0,27.276,0.076,14.3,0.016,0.34,0,54.71956987113435,-35.579155220854744
2565,3715.86558159551,2181.8308384584907,22.7,1,28.283,0.064,17.0,-0.012,0.123,0,26.9,0.093,11.6,-0.173,0.145,0,54.68567934467858,-35.59089682294233
2566,1109.9720624551778,1012.6039736091218,30.8,1,28.504,0.074,14.7,-0.062,0.218,0,27.099,0.044,24.4,-0.019,0.342,0,54.718390298460555,-35.561472226781795
2567,826.0918135459956,3056.1648126184364,32.4,1,28.742,0.085,12.7,0.085,0.249,0,26.984,0.039,28.0,0.119,0.183,0,54.68669571518515,-35.54897236977722
2568,3893.414877934045,1848.553380605296,24.2,1,29.022,0.142,7.7,0.135,0.251,0,27.186,0.057,19.1,0.127,0.35,0,54.69015901178953,-35.59467010120844
